episode,reset_seed,task_return,train_return,variation,length,success,crash,out_of_bounds,discounted_task_return,discounted_variation,discounted_train_return,min_distance_to_pad,mean_distance_to_pad,final_distance_to_pad,mean_speed,final_speed,min_abs_x,final_abs_x,final_y,near_pad_fraction_0p2,near_pad_fraction_0p1,final_m_power,mean_m_power,last50_mean_m_power,final_main_cmd,positive_main_fraction,final_theta_abs,mean_theta_abs,final_theta_variation,mean_theta_variation,final_both_legs_contact,both_legs_contact_fraction,ever_both_legs_contact,low_velocity_fraction,final_lander_awake,landing_candidate
0,464507548,155.28527090619318,85.46265481243631,1.123252321875137,683,True,False,False,6.299558476634849,0.14581214566065168,-2.9889601456467148,0.013916367510532917,0.4664966850610812,0.013944565188591192,0.10804206258302057,0.0,0.013887596316635609,0.013915824703872204,0.0008948302129283547,0.35724743777452417,0.21961932650073207,0.0,0.5436805739724738,0.28915019690990446,-0.07429824769496918,0.9502196193265008,0.0007855102866405298,0.013811537887602702,5.201486504100711e-09,0.001644586122804007,1.0,0.03953147877013177,1.0,0.20644216691068815,0.0,1.0
1,172674724,195.09296178789802,122.6666559422987,1.1749261169119867,684,True,False,False,66.94796577589557,0.20616500021853915,54.64178353911223,0.10991461441821819,0.36856519349431627,0.10994197898063145,0.10456918406843059,0.0,0.10990724712610245,0.10993461310863495,0.001272628316655755,0.4678362573099415,0.0,0.0,0.5569913582508698,0.25535874992609026,-0.07393433153629303,0.9590643274853801,0.00754562352201505,0.011183888437577906,5.201486504534392e-09,0.0017177282410993956,1.0,0.04239766081871345,1.0,0.42105263157894735,0.0,0.0
2,163903425,223.9049215566614,161.94466522771046,1.0240051265790202,538,True,False,False,26.9813462712573,0.19394873157203077,15.29287911943983,0.10368988253163916,0.5753147521489288,0.10371763777454662,0.20003339612007787,0.0,0.0020300864707678556,0.10371675342321396,0.0004283046582713723,0.3215613382899628,0.0,0.0,0.48237953028745184,0.2632910945266485,-0.07379458099603653,0.8215613382899628,0.007227531166159889,0.03352157392457185,0.0,0.00190335525386435,1.0,0.12639405204460966,1.0,0.15427509293680297,0.0,0.0
3,1019325551,-108.16612070626579,-117.59839531508067,0.1690454921762977,49,False,False,True,-71.54426817219286,0.16099234145011124,-80.3716507656327,1.5775919685733775,1.6874065723583311,1.735574213112672,0.7071881429788203,0.5739555807330401,0.6701470017433167,1.0023627281188965,1.4168580770492554,0.0,0.0,0.5964256748557091,0.3870875481991287,0.3870875481991287,0.19285134971141815,0.6938775510204082,0.12264336396870566,0.12511103408846083,0.0004919149816620672,0.0034499080035979117,0.0,0.0,0.0,0.0,1.0,0.0
4,1629015762,219.26111436383798,159.19025736659646,0.9686171399448327,582,True,False,False,37.32611994705926,0.1766718377819157,26.49829191567895,0.0028455630202759243,0.5406677438945098,0.0028732851418978595,0.1388274435727737,0.0,0.002796173095703125,0.0028243064880371094,0.0005282616475597024,0.27319587628865977,0.13917525773195877,0.0,0.5333366576739014,0.2819945088028908,-0.07421120256185532,0.9123711340206185,0.0013968868335626375,0.020479890656969257,0.0,0.0016642906184619118,1.0,0.048109965635738834,1.0,0.0859106529209622,0.0,1.0
5,1449951718,196.67722406079997,126.67302902904383,1.1128839006351225,718,True,False,False,47.65126547078447,0.14444711959226764,38.43037875476205,0.07612171652544762,0.4855840579660309,0.07614917308492111,0.13574971934806418,0.0,0.07610960304737091,0.07613706588745117,0.0013578510843217373,0.3328690807799443,0.08913649025069638,0.0,0.5514024917936486,0.1324295523762703,-0.07424027472734451,0.947075208913649,0.002517055885480855,0.010512337903883928,5.201486504100711e-09,0.0015499775774862443,1.0,0.054317548746518104,1.0,0.19220055710306408,0.0,1.0
6,1892108963,-65.91512353271246,-75.77595629317783,0.1668166552093075,76,False,False,True,-22.99769023216541,0.14705608694546768,-31.418733029099222,1.4036291507347742,1.4787965594886732,1.4036291507347742,0.36669548848739997,0.24566178985297463,0.7975175976753235,1.0008819103240967,0.9840783476829529,0.0,0.0,0.5658590421080589,0.617456119801653,0.5921086154878139,0.13171808421611786,1.0,0.06770998646255894,0.08152127442995284,0.0017277933765134507,0.0021949559895961513,0.0,0.0,0.0,0.0,1.0,0.0
7,1353470719,232.85728576406848,171.88937824132367,0.987358150454891,580,True,False,False,48.661522762651714,0.2059136188004657,36.371722710002594,0.10887890977973941,0.5438087617702109,0.10894875351860796,0.18323851923086112,0.0,0.00039567946805618703,0.10893955081701279,0.0014160370919853449,0.253448275862069,0.0,0.0,0.5548522649011736,0.27488223306834697,-0.07397204637527466,0.95,0.007485846738738755,0.03671873403410195,2.600743251833515e-09,0.0017023416387153291,1.0,0.04655172413793104,1.0,0.1,0.0,0.0
8,676069518,198.7515383676363,143.02802910157664,0.8952701853211932,548,True,False,False,27.0381110190515,0.14727590512159874,17.682427551778165,0.04765128896050366,0.5386266180004461,0.047678445833023976,0.139168315382555,0.0,0.03693952411413193,0.04767408221960068,-0.0006450438522733748,0.2591240875912409,0.17153284671532848,0.0,0.5317396949655372,0.28315558390691875,-0.07384005188941956,0.9215328467153284,0.004182272128421395,0.015362305848470061,5.20148650366703e-09,0.0016337047177394034,1.0,0.04927007299270073,1.0,0.10036496350364964,0.0,1.0
9,1315085260,160.63429966382697,76.00685327526531,1.3529489277712297,849,True,False,False,29.497110245686997,0.20448444856761966,17.273281648587893,0.0016294808505708275,0.4036966543975982,0.00163703242297566,0.11010924786680389,0.0,0.00012531279935501516,0.0008184433099813759,0.0014177537523210049,0.45936395759717313,0.3297997644287397,0.0,0.5575629748246064,0.30531556993722914,-0.07441838830709457,0.9717314487632509,0.0015534904259372011,0.019802969387320814,5.20148650388387e-09,0.0015935794202252404,1.0,0.02944640753828033,1.0,0.28975265017667845,0.0,1.0
