approx_kl,eval_crash_rate,eval_episodes,eval_landing_candidate_rate,eval_mean_both_legs_contact_fraction,eval_mean_discounted_task_return,eval_mean_discounted_train_return,eval_mean_discounted_variation,eval_mean_ever_both_legs_contact,eval_mean_final_abs_x,eval_mean_final_both_legs_contact,eval_mean_final_distance_to_pad,eval_mean_final_lander_awake,eval_mean_final_m_power,eval_mean_final_main_cmd,eval_mean_final_speed,eval_mean_final_theta_abs,eval_mean_final_theta_variation,eval_mean_final_y,eval_mean_last50_m_power,eval_mean_length,eval_mean_low_velocity_fraction,eval_mean_m_power,eval_mean_mean_distance_to_pad,eval_mean_min_abs_x,eval_mean_min_distance_to_pad,eval_mean_near_pad_fraction_0p1,eval_mean_near_pad_fraction_0p2,eval_mean_positive_main_fraction,eval_mean_speed,eval_mean_task_return,eval_mean_theta_abs,eval_mean_theta_variation_step,eval_mean_train_return,eval_mean_variation,eval_out_of_bounds_rate,eval_success_rate,global_step,mean_rollout_task_return,mean_rollout_train_return,mean_rollout_variation,rollout_success_rate,std_main,std_theta,update
0.004987453110516071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32768,52.074935724688004,-604.6395724247278,12.77384310416479,0.0,0.05,0.035,1
0.007186189293861389,0.02,50,0.5,0.05205205170223557,20.497874552490142,9.977651365829665,0.17452636619363932,0.76,0.2890759653481655,0.7,0.4071350208905233,0.34,0.15918145831674338,-0.003963590450584888,0.0800850386288643,0.026585919538160554,0.001457257236486209,0.24537048549882456,0.2897879590572345,558.7,0.16644666506910993,0.5142779171482038,0.7247248125240773,0.1979235474424786,0.3851779371702292,0.1089932754828762,0.2755474106157794,0.8967862382244765,0.22668725730870526,121.50048834409375,0.03946863389986016,0.0021256379925235283,50.60954144539979,1.1943389379738796,0.2,0.66,65536,68.35985266338955,-553.5947615652888,12.076346338627621,0.02702702702702703,0.04772727272727273,0.03318181818181819,2
0.003746053669601679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98304,70.53776397571535,-479.7090245534694,10.65311862772655,0.02857142857142857,0.045454545454545456,0.031363636363636364,3
0.006855065934360027,0.04,50,0.5,0.052060758925362834,19.653881134765385,9.461163299787176,0.16812682342074242,0.72,0.3060034907609224,0.64,0.4291929676182437,0.4,0.2022593052033335,0.0029531359858810903,0.08442211202416923,0.02870648252787954,0.0005542703531088047,0.2678052977707739,0.30181868654424626,557.56,0.1731725225500102,0.5149959997838061,0.7389082842628418,0.20723184772329206,0.40904638847609653,0.10775901481938929,0.26918665041864437,0.8969186041938374,0.22524210094666602,108.00768209493494,0.03989739345010093,0.0020040321563130482,40.220583280658154,1.1327179762855357,0.22,0.6,131072,81.00185854532567,-472.54159476702887,10.69668620910423,0.08571428571428572,0.04318181818181818,0.02954545454545455,4
0.004239445086568594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163840,56.297544292857395,-378.1391956292893,8.371876261857567,0.0975609756097561,0.04090909090909091,0.02772727272727273,5
0.00661856634542346,0.02,50,0.56,0.04589386191220268,20.782707137802937,10.47289828757169,0.17003478007045567,0.74,0.24718124353559687,0.74,0.35784776163899823,0.28,0.14724089665338397,-0.0164551854506135,0.08072813425841266,0.022325844541356443,0.00021444605335158674,0.22880013584003905,0.2908927346013769,573.56,0.16072800863372338,0.5211386581061422,0.7053274457482129,0.17118709419509287,0.34223291334721606,0.1215436071747153,0.27522016784153563,0.9074004226101264,0.22149085183312014,131.09932538457093,0.03812760728053846,0.0018540887324328638,69.84704230319514,0.995621661627516,0.18,0.72,196608,66.43654886361537,-364.504915155049,8.288319280373292,0.25,0.038636363636363635,0.02590909090909091,6
0.004082642961293459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229376,137.40654068985916,-213.6860793234607,6.719405888638489,0.6046511627906976,0.03636363636363637,0.024090909090909093,7
0.006581188645213842,0.04,50,0.52,0.04466696215005645,20.576727515573698,10.387903732340167,0.16765962826670044,0.72,0.2538950615841895,0.72,0.3647238200301936,0.3,0.15751261075027287,-0.015171890016645193,0.08772774607055761,0.022923646820963768,0.00023540031325363587,0.23018799521209077,0.2829274066522564,557.6,0.15178007016320985,0.5197429326218986,0.7185652710620256,0.1794968591810084,0.3497432647729003,0.11340191078026896,0.26248665590246256,0.9040285316549267,0.2241146332568958,128.13988325081468,0.03843612148177428,0.0018230283253031273,69.80709964884608,0.9436156720393726,0.18,0.7,262144,106.45919754614836,-275.8701504070374,7.300281695905819,0.3684210526315789,0.03409090909090909,0.022272727272727274,8
0.006255037616938353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294912,110.36358820427394,-200.60753989192276,5.917655120063471,0.5116279069767442,0.031818181818181815,0.020454545454545454,9
0.006676393561065197,0.06,50,0.5,0.054716271049877134,20.134778641100596,9.896562933951014,0.16878463898013457,0.72,0.2820768477069214,0.66,0.3985707855859513,0.36,0.17983943529427052,-0.011464988887310028,0.08291711086940165,0.02408809337984645,0.0007147875601836697,0.2516456757123524,0.30237077884638597,566.4,0.16985723026075594,0.5124337917556955,0.7274728127479676,0.19569883436190139,0.3829401618029478,0.10286113760431288,0.26820581307600916,0.8918687294389487,0.22024334098694406,115.68550823105248,0.038925076389043814,0.0019195789172739325,51.222136427939056,1.0627074360622684,0.2,0.64,327680,131.3787330833018,-121.13076180277199,4.773889897721475,0.6875,0.029545454545454545,0.018636363636363635,10
