episode,reset_seed,task_return,train_return,variation,length,success,crash,out_of_bounds,discounted_task_return,discounted_variation,discounted_train_return,min_distance_to_pad,mean_distance_to_pad,final_distance_to_pad,mean_speed,final_speed,min_abs_x,final_abs_x,final_y,near_pad_fraction_0p2,near_pad_fraction_0p1,final_m_power,mean_m_power,last50_mean_m_power,final_main_cmd,positive_main_fraction,final_theta_abs,mean_theta_abs,final_theta_variation,mean_theta_variation,final_both_legs_contact,both_legs_contact_fraction,ever_both_legs_contact,low_velocity_fraction,final_lander_awake,landing_candidate
0,464507548,149.2611827748479,20.596473704015168,1.1436470907083263,715,True,False,False,5.656264814725897,0.13695943548758727,-10.03816449605984,0.01211242302906921,0.46309307719003606,0.012125315951225821,0.10307929209754452,0.0,0.012036132626235485,0.012049103155732155,0.0013573503820225596,0.3678321678321678,0.2,0.0,0.5474022241102505,0.3002193556725979,-0.06380756944417953,0.9552447552447553,0.0026693898701678513,0.014067868028527795,7.802229756367907e-09,0.0015995064205710876,1.0,0.03636363636363636,1.0,0.23636363636363636,0.0,1.0
1,172674724,183.98168538343165,39.65170052969583,1.2902998485373591,765,True,False,False,66.79948427167018,0.19586598154673798,45.213802240157,0.08073010638070227,0.3368868426617631,0.08238644460003498,0.09616427906291292,0.0,0.07984485477209091,0.08237771689891815,0.0011991715291514993,0.5359477124183006,0.14901960784313725,0.0,0.5602364810926268,0.26782054886221884,-0.06369636207818985,0.9647058823529412,0.003417465058438654,0.010919572458554,0.0,0.001686666468676284,1.0,0.036601307189542485,1.0,0.48104575163398694,0.0,1.0
2,163903425,225.04355124864384,147.25703627375898,0.6854651497488472,462,True,False,False,28.57116351588908,0.18710447973694125,7.879968164887524,0.11538765965713836,0.6294569231683569,0.1153941489073108,0.21834847848669467,0.0,0.0020301819313317537,0.11539049446582794,0.0009183621150441468,0.2554112554112554,0.0,0.0,0.5462736292552954,0.2464961002767086,-0.06348750740289688,0.9177489177489178,0.005590025192383922,0.04006485178935594,0.0,0.0014836908003221813,1.0,0.06493506493506493,1.0,0.12121212121212122,0.0,0.0
3,1019325551,-108.66288204998709,-124.75439252499106,0.15111510475003975,49,False,False,True,-71.60145674148534,0.1433881522634729,-86.71803748876688,1.5775918606542325,1.6946592563580445,1.7549205862394457,0.7004432841151541,0.5666106085451634,0.6701470017433167,1.000199317932129,1.441994309425354,0.0,0.0,0.5945154279470444,0.3968564890686195,0.3968564890686195,0.18903085589408875,0.7142857142857143,0.11523918316882391,0.11770324600461214,0.00045948891479573317,0.0030839817295926467,0.0,0.0,0.0,0.0,1.0,0.0
4,1629015762,214.4152265386656,104.65814188542818,0.9749708465323741,613,True,False,False,36.863036513559,0.1625000664651944,18.61725075946681,0.0009637624254813792,0.5281280887760306,0.0020210640407383722,0.13244943205317153,0.0,0.0001943588285939768,0.0017918586963787675,0.0009348487947136164,0.27569331158238175,0.1631321370309951,0.0,0.5329745015065637,0.22598730236291886,-0.06373819708824158,0.9102773246329527,0.0017736786148019393,0.020465827871057066,5.201486504100711e-09,0.001590490777377445,1.0,0.052202283849918436,1.0,0.10277324632952692,0.0,1.0
5,1449951718,191.86568118762233,64.59209925536138,1.1221358193226092,753,True,False,False,47.628680008021426,0.13717283714665635,31.912429843442187,0.0482565050351651,0.46256223261008567,0.048283860944183216,0.132570679777296,0.0,0.048234082758426666,0.048261452466249466,0.001470861490815878,0.3612217795484728,0.13280212483399734,0.0,0.5583366770742543,0.20663625985383988,-0.06368875503540039,0.9575033200531209,0.004936222395698534,0.011883672178421376,7.802229756367907e-09,0.0014902202115838106,1.0,0.043824701195219126,1.0,0.19256308100929614,0.0,1.0
6,1892108963,-63.92073413543403,-82.11108259505625,0.16610348459622215,79,False,False,True,-20.700225845831373,0.1463666497849618,-36.432803523794604,1.3898235889739117,1.4711244395124032,1.3898235889739117,0.361190180932623,0.21109713596684085,0.7975190877914429,1.0015052556991577,0.9636372923851013,0.0,0.0,0.5662330910563469,0.6145530912223496,0.5902624776214361,0.1324661821126938,1.0,0.07123587130568824,0.08507885202218311,0.0012159358955948218,0.0021025757543825596,0.0,0.0,0.0,0.0,1.0,0.0
7,1353470719,228.20638357115675,110.91316652865412,1.0483321704250268,623,True,False,False,49.7285127222154,0.198455266841105,27.886803337556714,0.08033459345916484,0.4961633416087494,0.08058734704713638,0.1672418074525668,0.0,0.0004772186221089214,0.08057670295238495,0.001309750135987997,0.3146067415730337,0.18619582664526485,0.0,0.5588567831759441,0.29670048572123053,-0.06372686475515366,0.956661316211878,0.0032958968911444594,0.035295573625867833,7.802229755934226e-09,0.0016827161644061425,1.0,0.04012841091492777,1.0,0.19101123595505617,0.0,1.0
8,676069518,146.3323134284583,-9.052990483653247,1.3786530391211183,876,True,False,False,26.57177719763201,0.1421539790940886,10.3566795226315,0.02484492725750927,0.35157879212345944,0.02487115486446361,0.09658735005998907,0.0,0.02210416831076145,0.024865245446562767,0.0005421375972218812,0.5285388127853882,0.4703196347031963,0.0,0.5422670986896996,0.22471892369911076,-0.06366514414548874,0.9463470319634704,0.000283977695477543,0.014263152812133964,5.201486504046501e-09,0.0015738048391793567,1.0,0.03424657534246575,1.0,0.4178082191780822,0.0,1.0
9,1315085260,5.034183696284874,-169.4199736706356,1.544541573669202,1000,False,False,False,28.826542026808564,0.19332599124744193,7.494029244559189,0.01995641464948556,0.36231921368298975,0.01995641464948556,0.09617875566584269,0.03970479956271094,4.19616708313697e-06,0.004350566770881414,0.019476423040032387,0.535,0.412,0.5830999687314034,0.571469264972955,0.5726463187485933,0.1661999374628067,1.0,0.005235603704226961,0.018033585126771355,0.0013468410562567212,0.0015445415736692037,0.0,0.0,0.0,0.404,1.0,0.0
