crash_rate,episodes,lambda,mean_discounted_task_return,mean_discounted_theta_star_variation,mean_final_distance_to_pad,mean_final_speed,mean_max_abs_theta_tracking_error,mean_mean_abs_theta_tracking_error,mean_official_return,mean_task_return,mean_theta_star_variation,out_of_bounds_rate,success_rate,truncated_rate,wn,zeta
0.013333333333333334,150,30.0,32.75263237747795,0.27889853004912385,0.24877126632775629,0.0380452872404908,0.13573535612028131,0.018377715747184782,114.13193873536254,131.91915506140396,2.216097874568687,0.06666666666666667,0.6866666666666666,0.23333333333333334,12.0,0.3
0.04666666666666667,150,30.0,24.213358476604245,0.17578696154818496,0.4667522960135755,0.13717473691106252,0.1953116499352224,0.043619927803785666,78.21176324241051,79.6875284752298,1.0975505981954985,0.22,0.5933333333333334,0.14,0.5,0.7
0.02666666666666667,150,30.0,27.048946108260736,0.2054217215839934,0.350891034603939,0.08652629266469695,0.14693390165172676,0.028066952907735778,101.59667687369894,109.52151549840274,1.4211160784975263,0.14666666666666667,0.66,0.16666666666666666,1.0,0.7
0.006666666666666667,150,30.0,29.640465634630722,0.22260550182772476,0.28491914988030126,0.07041971524459313,0.13447366573233263,0.021509947954030224,114.40079765996992,125.49757704454755,1.6584143645239706,0.1,0.7066666666666667,0.18666666666666668,2.0,0.7
0.013333333333333334,150,30.0,30.965317613712735,0.24755566814330354,0.27848339273240724,0.055411925971221895,0.1316232547738317,0.01728574682698569,113.025597769072,127.706485668695,1.915424427207612,0.08666666666666667,0.7,0.2,4.0,0.7
0.02666666666666667,150,30.0,31.414309046495315,0.26308393011622155,0.26823510744357426,0.05454465791438706,0.14016571039441938,0.01669428281418751,109.42356169140805,125.91118565847356,2.0390845499267245,0.08,0.6866666666666666,0.20666666666666667,6.0,0.7
0.013333333333333334,150,30.0,31.657502558726907,0.2696553282389136,0.2683011742420555,0.045546955905382054,0.12985097236132656,0.015470695147710076,114.74941662186252,131.9439506959408,2.0906999864904154,0.08,0.7066666666666667,0.2,8.0,0.7
0.02,150,30.0,31.915460728843087,0.27402206272359375,0.27146873500174623,0.04688397959649283,0.13319520790179978,0.016246118303985483,110.00619869869428,127.70310500505808,2.1483819838758382,0.07333333333333333,0.68,0.22666666666666666,10.0,0.7
0.02,150,30.0,31.974363212517396,0.27666698870481937,0.2630091059853332,0.04509647878760115,0.1335069522005169,0.01564431378730399,109.54537606234187,127.58011095604355,2.1821400935965336,0.07333333333333333,0.6733333333333333,0.23333333333333334,12.0,0.7
0.02666666666666667,150,30.0,23.00954025652674,0.1849367562729772,0.4950754234431883,0.14516162038290195,0.17467652770093664,0.04518088619534951,71.67981417416088,76.11714096248397,1.1821582080661326,0.25333333333333335,0.58,0.14,0.5,1.0
0.04666666666666667,150,30.0,25.76012770273092,0.20735111768244735,0.38915438837530963,0.10001463362094719,0.147897114445114,0.03193666314009219,91.88573905379582,100.83812182277411,1.4254671903357765,0.16666666666666666,0.64,0.14666666666666667,1.0,1.0
0.02666666666666667,150,30.0,28.87250728449225,0.22868662368027146,0.29331301468824206,0.0764600951994821,0.145999809008734,0.024180434967993103,106.39142555291166,118.85256393960066,1.7163499011961967,0.10666666666666667,0.6866666666666666,0.18,2.0,1.0
0.02,150,30.0,30.330968147538304,0.2567048549465681,0.28226809919145546,0.0570442693451592,0.12953942103003505,0.01871925317033168,112.8418368308989,128.75181007505208,1.9762525758279192,0.09333333333333334,0.72,0.16666666666666666,4.0,1.0
0.013333333333333334,150,30.0,31.043067898742567,0.26683151761360147,0.274438605638188,0.04928269369013407,0.1322551338424482,0.017902419438958046,111.53821462820025,128.76043808476166,2.0840306105909665,0.08666666666666667,0.7,0.2,6.0,1.0
0.013333333333333334,150,30.0,31.36193005482474,0.27201553760004854,0.27422420480590254,0.05236026068448526,0.1318545457065851,0.017116121225666435,109.59808280698918,127.23554595918208,2.1137239636753127,0.08666666666666667,0.6866666666666666,0.21333333333333335,8.0,1.0
0.02,150,30.0,31.537467725884223,0.2740377166508964,0.26802865627477757,0.04685350847103508,0.12822528167601413,0.015855290410682402,111.9376488361954,129.78359778245627,2.1451841822733293,0.08,0.6933333333333334,0.20666666666666667,10.0,1.0
0.02,150,30.0,31.812895140659755,0.27655976466927673,0.26367977509941637,0.04291029461675914,0.12996504089195815,0.016081619732086033,116.49754771362893,134.4776686143282,2.1495157800759697,0.07333333333333333,0.72,0.18666666666666668,12.0,1.0
0.03333333333333333,150,50.0,27.054259708287603,0.18032339778080037,0.37315032292576994,0.0992654447402666,0.205916319010042,0.05431528441177484,119.11913445566275,119.454145759686,1.0943856730437722,0.14666666666666667,0.72,0.1,0.5,0.3
0.013333333333333334,150,50.0,29.511869776283746,0.18032815193798116,0.31558432459317737,0.07213433905343497,0.158886142376183,0.024012599013278683,144.98019705961244,146.27695232408084,1.0849383821028105,0.12,0.82,0.04666666666666667,1.0,0.3
0.013333333333333334,150,50.0,30.36106918428783,0.2067743009832675,0.30258483745999853,0.04926272075777061,0.14352928514822125,0.01841036203666638,149.35454586871268,156.4054964875936,1.2836474695492424,0.10666666666666667,0.8466666666666667,0.03333333333333333,2.0,0.3
