combined_video,episode,full_J_K,full_discounted_task_return,full_final_distance,full_success,full_task_return,full_tracking_error,keep,pair,reduced_success,reduced_task_return,reset_seed,vx0,x0
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\selected_combined_videos_lateral_trained_lateral_eval\lam30_wn12_zeta0p3_high_return\pair_01_seed_546079183_combined.mp4,0,0.2559695586303958,28.454155716149188,0.014027357514444724,True,177.83672109903503,0.008016987439298755,True,1,True,180.0387692057296,546079183,-0.13607070249478603,-0.5333186347306663
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\selected_combined_videos_lateral_trained_lateral_eval\lam30_wn12_zeta0p3_high_return\pair_02_seed_2071536579_combined.mp4,1,0.32919795788589507,49.54688402775249,0.037174159873777604,True,195.09208149475506,0.008992125765402243,True,2,True,196.10848198132572,2071536579,-0.515348666290141,0.3947530852652026
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\selected_combined_videos_lateral_trained_lateral_eval\lam30_wn12_zeta0p3_high_return\pair_03_seed_889918615_combined.mp4,2,0.34976333350250505,69.24020396509968,0.025575855631477608,True,205.0347286960045,0.008937693069580801,True,3,True,205.4590688566676,889918615,0.690477346879038,-0.7170692298581844
,3,0.1445578718558403,-68.49989029634557,1.7711272246428311,False,-101.32662644530039,0.045972959257459006,False,,False,-108.10451549906283,1619619026,-0.6586917004692927,-0.7631590611232275
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\selected_combined_videos_lateral_trained_lateral_eval\lam30_wn12_zeta0p3_high_return\pair_04_seed_63387097_combined.mp4,4,0.2713564483189677,28.71205176807474,0.5591139423888021,True,204.59605738385227,0.010597107295791875,True,4,True,207.2827357781934,63387097,0.708381498080396,0.3666372461026861
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\selected_combined_videos_lateral_trained_lateral_eval\lam30_wn12_zeta0p3_high_return\pair_05_seed_2034901272_combined.mp4,5,0.2607290996582217,22.043095129916093,0.08589395944162001,True,191.36566505840491,0.0078899161567841,True,5,True,192.79337430773296,2034901272,-0.17188494248383657,-0.47552970147673346
,6,0.3071356348772086,46.49827311556299,0.11247497927805022,False,17.710468543152274,0.008937076669811061,False,,False,20.575126239401317,1268563135,-0.4194305060150246,0.4449759228034338
,7,0.24740593359949206,32.506380232635806,0.12452363499156029,False,1.1063662398081884,0.007674372913071926,False,,False,4.634847112928549,1470455870,0.3455284986467293,-0.7996128284508175
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\selected_combined_videos_lateral_trained_lateral_eval\lam30_wn12_zeta0p3_high_return\pair_06_seed_749144123_combined.mp4,8,0.26597666504056083,23.786976205377048,0.06034922579521931,True,232.44201462443638,0.035327142947249104,True,6,True,230.743326199001,749144123,0.5738428143540453,0.05537163771455822
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\selected_combined_videos_lateral_trained_lateral_eval\lam30_wn12_zeta0p3_high_return\pair_07_seed_259121662_combined.mp4,9,0.2817298817882673,32.12141527715841,0.10234371992473777,True,192.00030365538748,0.00852596961519269,True,7,True,189.78180452231322,259121662,0.22501920575010126,0.019329511649540776
,10,0.26143894539586227,27.3671846244766,0.8027130914968522,True,186.7085613971144,0.02008682338995245,False,,False,87.55155689635724,2032575822,0.4427952667643078,0.4901131791699651
,11,0.2871838965440637,46.16024225936534,0.04068175668423359,True,214.9156307012867,0.008877488161418777,False,,False,28.00506170005536,1079359423,-0.5766336680947509,0.34638337374434025
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\selected_combined_videos_lateral_trained_lateral_eval\lam30_wn12_zeta0p3_high_return\pair_08_seed_955286945_combined.mp4,12,0.2836409629006411,39.24649820256147,0.004732445971452016,True,161.8365227627678,0.007592918179621225,True,8,True,192.4650096634403,955286945,0.10061410519069403,-0.7004768137919524
,13,0.2344018339319427,6.763759150899347,0.145115955491464,False,-10.138759099203615,0.00790701737202239,False,,False,-8.706634243874584,656430837,-0.20851676079655623,-0.6994965282706309
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\selected_combined_videos_lateral_trained_lateral_eval\lam30_wn12_zeta0p3_high_return\pair_09_seed_1273641486_combined.mp4,14,0.27328068621399115,50.0856123746774,0.062336147992399615,True,246.53037197617263,0.0501496816470854,True,9,True,233.50721500203377,1273641486,-0.3813294365479804,0.7893161510197595
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\selected_combined_videos_lateral_trained_lateral_eval\lam30_wn12_zeta0p3_high_return\pair_10_seed_606974028_combined.mp4,15,0.2813275238635587,11.776751089136441,0.004098480118574803,True,140.86234313634264,0.007562222970517012,True,10,True,140.90413705349198,606974028,0.040494688354786534,-0.6280053677809759
