approx_kl,eval_crash_rate,eval_episodes,eval_landing_candidate_rate,eval_mean_both_legs_contact_fraction,eval_mean_discounted_task_return,eval_mean_discounted_train_return,eval_mean_discounted_variation,eval_mean_ever_both_legs_contact,eval_mean_final_abs_x,eval_mean_final_both_legs_contact,eval_mean_final_distance_to_pad,eval_mean_final_lander_awake,eval_mean_final_m_power,eval_mean_final_main_cmd,eval_mean_final_speed,eval_mean_final_theta_abs,eval_mean_final_theta_variation,eval_mean_final_y,eval_mean_last50_m_power,eval_mean_length,eval_mean_low_velocity_fraction,eval_mean_m_power,eval_mean_mean_distance_to_pad,eval_mean_min_abs_x,eval_mean_min_distance_to_pad,eval_mean_near_pad_fraction_0p1,eval_mean_near_pad_fraction_0p2,eval_mean_positive_main_fraction,eval_mean_speed,eval_mean_task_return,eval_mean_theta_abs,eval_mean_theta_variation_step,eval_mean_train_return,eval_mean_variation,eval_out_of_bounds_rate,eval_success_rate,global_step,mean_rollout_task_return,mean_rollout_train_return,mean_rollout_variation,rollout_success_rate,std_main,std_theta,update
0.002939657773822546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32768,52.074935724688004,-12739.790521381276,12.77384310416479,0.0,0.05,0.035,1
0.0024299591314047575,0.04,50,0.48,0.0529643438353036,19.904666226334655,-152.95415272560632,0.17107403015052267,0.72,0.30959591032937167,0.64,0.43236881006419703,0.4,0.19194934939965605,0.0065201687440276145,0.08567169809153549,0.028750593834752848,0.00114067820111454,0.2673579351273656,0.3058489764440695,549.58,0.16757793263305107,0.5148351439245838,0.7392327982337693,0.20771935332684735,0.4115007311856975,0.1059132580888247,0.2702691909693936,0.8967025838007993,0.22851254016806263,109.1433192227772,0.03993343660137409,0.0020950881014250135,-1088.0108682801056,1.1861625875028825,0.22,0.6,65536,57.722488144604306,-11656.989095577572,11.69703482696542,0.0,0.04772727272727273,0.03318181818181819,2
0.0037783351726830006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98304,51.66795497684009,-10300.848108564236,10.335582009487025,0.0,0.045454545454545456,0.031363636363636364,3
0.0042563858442008495,0.04,50,0.46,0.047973153761767674,19.477457098213932,-146.69018563965648,0.16438235445001914,0.68,0.30671708641573786,0.62,0.4313195158570911,0.42,0.21421354521997274,0.010547370780259371,0.08576917809697333,0.029193208461092142,0.0009241754474899567,0.27021619438344713,0.30923869735339327,562.68,0.1769108082851562,0.5179312356094812,0.7363992036681654,0.20646521183145525,0.409784307842698,0.10999402196098046,0.27516586832997,0.9021216862491577,0.22484459959150602,103.62397953017229,0.039553375152665916,0.0019360158614469835,-994.9323393801596,1.0873027189103321,0.22,0.58,131072,70.80959573427003,-9821.138161437664,9.874426676090858,0.05405405405405406,0.04318181818181818,0.02954545454545455,4
0.002269149525091052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163840,63.514613285250775,-9099.311978053445,9.144988170286066,0.05263157894736842,0.04090909090909091,0.02772727272727273,5
0.0040526799857616425,0.04,50,0.48,0.04617108014676469,18.988470337269984,-141.97666295078233,0.15918116318743142,0.64,0.2935819934308529,0.6,0.41981135050452145,0.42,0.22711047124117612,0.016178503558039667,0.09012251023836937,0.026201766169468888,0.0005404614759961858,0.2714226980840613,0.3266728041896699,574.82,0.17029587961608553,0.5208370212216843,0.7296104598351928,0.1978241667975635,0.3979778466015646,0.12227977153806151,0.28669179870506384,0.9070523533654989,0.2241424916498687,100.9765568017301,0.038939469030562675,0.0017777561003677522,-877.7352813698798,0.9672154381716096,0.22,0.58,196608,72.72060566819252,-7985.9729471574465,8.041569868615111,0.15789473684210525,0.038636363636363635,0.02590909090909091,6
0.004991044290363789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229376,107.77639614922904,-7057.138874359675,7.1482691166627506,0.38461538461538464,0.03636363636363637,0.024090909090909093,7
0.002507394878193736,0.06,50,0.42,0.04343398669708066,18.577640307051112,-138.49239718228125,0.1552882362872154,0.62,0.30618315503757915,0.56,0.4355167690745083,0.44,0.22575442299246787,0.010717544853687287,0.09171538730808079,0.02626781327157992,0.0006105121378874308,0.2794095850694606,0.33854226755697886,575.36,0.17395899599218811,0.523005303136201,0.7381695029759865,0.20547906037783834,0.41302954016841764,0.1152452954251956,0.27252703905843756,0.909657654289594,0.22247097465895593,94.74377436857047,0.03875397467275569,0.0017013750218497412,-841.859900975468,0.9250964753440385,0.22,0.56,262144,138.76742161338473,-6265.901540289594,6.3886274619029795,0.625,0.03409090909090909,0.022272727272727274,8
0.003382844151929021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294912,107.64525672064703,-4630.432285693664,4.724989465491234,0.6153846153846154,0.031818181818181815,0.020454545454545454,9
0.0032875495962798595,0.04,50,0.42,0.04154966657561567,18.305830840243015,-136.8090808257232,0.15333297768343848,0.62,0.29536996386945247,0.6,0.4252376306832112,0.42,0.2276851511001587,0.013074270784854888,0.09206772050045074,0.024480396285814922,0.0005547876799527829,0.27727937111774736,0.33477044932376204,595.52,0.18625235423104658,0.5239773770722792,0.7282472455724647,0.19805995036369495,0.40234441397861415,0.11789475302449087,0.28551057707280225,0.9113138075171667,0.2191185792616671,96.61108771829993,0.0383981369119401,0.0016903675834425474,-868.8588256650893,0.9535595133833891,0.22,0.58,327680,87.57365999685528,-4847.844704010986,4.920664727644205,0.45454545454545453,0.029545454545454545,0.018636363636363635,10
