checkpoint,controller,crash_rate,enable_wind,episodes,ever_both_legs_contact_rate,final_both_legs_contact_rate,gamma,gravity,lambda_label,lambda_value,landing_candidate_rate,log_path,mean_both_legs_contact_fraction,mean_common_task_return,mean_discounted_common_task_return,mean_discounted_theta_star_variation,mean_discounted_train_like_return,mean_final_abs_theta,mean_final_abs_theta_tracking_error,mean_final_distance_to_pad,mean_final_main_power,mean_final_speed,mean_length,mean_low_velocity_fraction,mean_max_abs_theta_tracking_error,mean_mean_abs_side_cmd,mean_mean_abs_theta,mean_mean_abs_theta_star,mean_mean_abs_theta_star_dot_hat,mean_mean_abs_theta_tracking_error,mean_mean_distance_to_pad,mean_mean_main_power,mean_mean_side_power,mean_mean_speed,mean_min_distance_to_pad,mean_official_return,mean_theta_star_variation,mean_train_like_return,official_success_rate,out_of_bounds_rate,reduced_success_rule_rate,scenario,seed_file,side_sign,sweep_wn,sweep_zeta,theta_limit_deg,truncated_rate,turbulence_power,variation_lambda,wind_power
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\reduced_order_lander_lam10_from_base_12upd_lam10_20260529_163532\final_model.pt,pd,0.03333333333333333,False,150,0.98,0.88,0.99,-10.0,10,10.0,0.8733333333333333,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\official_reset_deployment_eval\full_150eps_all_lambda_all_gains\lambda_10\full_eval\logs\10_zeta0p3_wn2.log,0.09092305208798157,162.64868363090474,38.689308810790564,0.2183106534500031,34.51614606188993,0.07324623221217431,0.08133590440807463,0.23684458880049025,0.05028914712932116,0.02851680454179383,601.38,0.1489085350560886,0.20367208571216033,0.38590370346765146,0.043598854637280346,0.03318522762259175,0.03239165421986738,0.026092076362913077,0.5420069992493566,0.5171712892306486,0.38590370346765146,0.17983848619953424,0.14608484457280577,156.0781858209073,1.3019228021726517,137.60185560917827,0.8666666666666667,0.04666666666666667,0.8666666666666667,nominal,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\lambda_sweep_deployment_fixed_seeds_333.npy,-1,2.0,0.3,20.0,0.05333333333333334,1.5,10.0,15.0
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\reduced_order_lander_lam10_from_base_12upd_lam10_20260529_163532\final_model.pt,pd,0.013333333333333334,False,150,0.9933333333333333,0.94,0.99,-10.0,10,10.0,0.94,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\official_reset_deployment_eval\full_150eps_all_lambda_all_gains\lambda_10\full_eval\logs\10_zeta0p3_wn4.log,0.0936786150429386,176.8213113369733,39.43667639079759,0.2361352775137785,35.0848219791306,0.04683127478795844,0.051653152612935085,0.21766703759637057,0.03951080818427727,0.013874724704497285,609.86,0.15599450966264952,0.1825964553350768,0.5308178629891859,0.04217525609029226,0.03171541723475399,0.03331862416836095,0.023248849092141116,0.5305450393608016,0.5174377574690512,0.5308178629891859,0.17313987729444827,0.13840044328995788,167.53284657221977,1.4357130478538678,150.2669808584346,0.9133333333333333,0.02666666666666667,0.9133333333333333,nominal,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\lambda_sweep_deployment_fixed_seeds_333.npy,-1,4.0,0.3,20.0,0.04666666666666667,1.5,10.0,15.0
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\reduced_order_lander_lam10_from_base_12upd_lam10_20260529_163532\final_model.pt,pd,0.02666666666666667,False,150,0.9866666666666667,0.92,0.99,-10.0,10,10.0,0.92,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\official_reset_deployment_eval\full_150eps_all_lambda_all_gains\lambda_10\full_eval\logs\10_zeta0p3_wn6.log,0.09350835862136837,178.69037293573706,39.629059729304096,0.2512572980300528,35.12585925938743,0.04866379840634181,0.053725694225523965,0.20426696945018505,0.03315766580402851,0.009991707697084977,608.6133333333333,0.15959211281257515,0.1806362622624367,0.6337412098125528,0.04135780567457973,0.031283191880161876,0.03410542364136183,0.022476333969092703,0.5271659358375068,0.5156243373680519,0.6337412098125528,0.17094029199295147,0.13403587446379517,167.5812449043896,1.5322160406662413,151.19594586240797,0.9133333333333333,0.013333333333333334,0.9133333333333333,nominal,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\lambda_sweep_deployment_fixed_seeds_333.npy,-1,6.0,0.3,20.0,0.04666666666666667,1.5,10.0,15.0
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\reduced_order_lander_lam10_from_base_12upd_lam10_20260529_163532\final_model.pt,pd,0.02666666666666667,False,150,0.9933333333333333,0.9333333333333333,0.99,-10.0,10,10.0,0.9266666666666666,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\official_reset_deployment_eval\full_150eps_all_lambda_all_gains\lambda_10\full_eval\logs\10_zeta0p3_wn8.log,0.09459909181876247,177.2703912088352,39.78982122826309,0.26680534696046415,35.13117294813148,0.045658023405921996,0.051756734917982,0.20643193946428542,0.03534242554490144,0.010444279610605779,608.4466666666667,0.1594516285399076,0.17699813803687683,0.7286106989426278,0.04143935111214275,0.03117917662904589,0.035589061605114054,0.0233862994760568,0.5249941399554527,0.5166956710446493,0.7286106989426278,0.17063636472716184,0.1319719526798573,164.4558687986466,1.6569916111083174,148.5315417644187,0.9066666666666666,0.02,0.9066666666666666,nominal,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\lambda_sweep_deployment_fixed_seeds_333.npy,-1,8.0,0.3,20.0,0.04666666666666667,1.5,10.0,15.0
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\reduced_order_lander_lam10_from_base_12upd_lam10_20260529_163532\final_model.pt,pd,0.02,False,150,0.9933333333333333,0.94,0.99,-10.0,10,10.0,0.9333333333333333,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\official_reset_deployment_eval\full_150eps_all_lambda_all_gains\lambda_10\full_eval\logs\10_zeta0p3_wn10.log,0.09516767906250542,180.75674232297052,39.91913183863716,0.2766753682565061,35.16184191155585,0.049886961184305016,0.05578586871509236,0.20932608417943735,0.032783634167475005,0.009776280428556394,604.72,0.15689884891474554,0.17879373173327756,0.7765720039201643,0.04146386891550556,0.031028411944526837,0.036903341745677484,0.024398811987188105,0.5269527792143089,0.5161314182571469,0.7765720039201643,0.17081693001485979,0.13208613235137137,167.14170774275317,1.7171167266847305,151.4911750561232,0.9266666666666666,0.013333333333333334,0.9266666666666666,nominal,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\lambda_sweep_deployment_fixed_seeds_333.npy,-1,10.0,0.3,20.0,0.04,1.5,10.0,15.0
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\reduced_order_lander_lam10_from_base_12upd_lam10_20260529_163532\final_model.pt,pd,0.02666666666666667,False,150,0.9933333333333333,0.9266666666666666,0.99,-10.0,10,10.0,0.92,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\official_reset_deployment_eval\full_150eps_all_lambda_all_gains\lambda_10\full_eval\logs\10_zeta0p3_wn12.log,0.09731331503671611,180.915434444269,40.01643312015995,0.281148151096058,35.21423427827365,0.04358977666488499,0.05038265577991442,0.20095677890193714,0.02903800630321105,0.008493248371483976,606.9733333333334,0.16363976588771145,0.17153817400867238,0.8026290699842148,0.040708893800405904,0.030498638069738404,0.03742774057073622,0.0243393927538034,0.5224719588818497,0.5147532941422821,0.8026290699842148,0.168206961924142,0.13194860757312948,166.80171749756664,1.737507249813841,151.40089527946392,0.9133333333333333,0.006666666666666667,0.9133333333333333,nominal,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\lambda_sweep_deployment_fixed_seeds_333.npy,-1,12.0,0.3,20.0,0.05333333333333334,1.5,10.0,15.0
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\reduced_order_lander_lam10_from_base_12upd_lam10_20260529_163532\final_model.pt,pd,0.06,False,150,0.76,0.6133333333333333,0.99,-10.0,10,10.0,0.5933333333333334,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\official_reset_deployment_eval\full_150eps_all_lambda_all_gains\lambda_10\full_eval\logs\10_zeta0p7_wn0p5.log,0.0778550901507997,73.57729506184478,27.870985666021248,0.17727053034527449,24.163534467859876,0.1001875493474078,0.11291578125398262,0.5373520282812021,0.19343172075226903,0.16679921330729938,514.2333333333333,0.10460208296161191,0.22716508690143192,0.08441634610792266,0.050273990890430165,0.059533972874731445,0.02997060643214736,0.058720534479709034,0.7243135912892678,0.5189527361513894,0.08441634610792266,0.27278262824485905,0.41552917328659206,72.57287851618638,0.9235110326657482,54.057518068520636,0.6266666666666667,0.29333333333333333,0.6266666666666667,nominal,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\lambda_sweep_deployment_fixed_seeds_333.npy,-1,0.5,0.7,20.0,0.02,1.5,10.0,15.0
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\reduced_order_lander_lam10_from_base_12upd_lam10_20260529_163532\final_model.pt,pd,0.06,False,150,0.9466666666666667,0.78,0.99,-10.0,10,10.0,0.74,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\official_reset_deployment_eval\full_150eps_all_lambda_all_gains\lambda_10\full_eval\logs\10_zeta0p7_wn1.log,0.10157929364458304,116.21383233739549,33.55855519032303,0.2099202608808877,29.482041797654674,0.11542119876315458,0.12739309845946156,0.3708699459704727,0.1005421389422069,0.10017842611197424,601.8466666666667,0.12683108658600953,0.2519368748455995,0.38625047617529673,0.05616049077335724,0.0440139464573804,0.03403918963807848,0.04845852262903673,0.6148012698600441,0.5072984639915277,0.38625047617529673,0.21777412290216308,0.24498036877444535,109.6787276030211,1.3031652708230006,91.14524629583212,0.7466666666666667,0.12,0.7466666666666667,nominal,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\lambda_sweep_deployment_fixed_seeds_333.npy,-1,1.0,0.7,20.0,0.07333333333333333,1.5,10.0,15.0
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\reduced_order_lander_lam10_from_base_12upd_lam10_20260529_163532\final_model.pt,pd,0.06,False,150,0.9866666666666667,0.8533333333333334,0.99,-10.0,10,10.0,0.8266666666666667,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\official_reset_deployment_eval\full_150eps_all_lambda_all_gains\lambda_10\full_eval\logs\10_zeta0p7_wn2.log,0.08908081156245734,146.9160156338945,37.01315230132802,0.22891345769623514,32.73609523963765,0.06802483290117607,0.07617247186931851,0.294229647493994,0.06624507711579403,0.051254379368653055,602.3466666666667,0.13677931478660113,0.20477436072249086,0.5219863016875638,0.0457340265959048,0.037286376387476526,0.03385814196714619,0.03135389710561114,0.5654796605198676,0.5181416169507643,0.5219863016875638,0.19343795889669196,0.17008423385195787,137.91058928419187,1.3982603620524465,120.88647868003667,0.8333333333333334,0.06,0.8333333333333334,nominal,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\lambda_sweep_deployment_fixed_seeds_333.npy,-1,2.0,0.7,20.0,0.04666666666666667,1.5,10.0,15.0
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\reduced_order_lander_lam10_from_base_12upd_lam10_20260529_163532\final_model.pt,pd,0.04,False,150,0.9866666666666667,0.88,0.99,-10.0,10,10.0,0.8733333333333333,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\official_reset_deployment_eval\full_150eps_all_lambda_all_gains\lambda_10\full_eval\logs\10_zeta0p7_wn4.log,0.09541697988731665,163.8331395506854,38.68229809940722,0.25504225898645305,34.14151940603517,0.0654603165192384,0.07581021332258274,0.240328181025516,0.05438502954668365,0.03234468269759437,605.7,0.14632370076335935,0.20002141062553586,0.6734863956919303,0.04391224034078223,0.03324159569412472,0.03469533997414088,0.027480920841272478,0.5409616205668222,0.5137162816284185,0.6734863956919303,0.1799937747190995,0.14650434133190005,152.0482341453876,1.572615568359142,135.99298386709398,0.8733333333333333,0.03333333333333333,0.8733333333333333,nominal,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\lambda_sweep_deployment_fixed_seeds_333.npy,-1,4.0,0.7,20.0,0.05333333333333334,1.5,10.0,15.0
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\reduced_order_lander_lam10_from_base_12upd_lam10_20260529_163532\final_model.pt,pd,0.04,False,150,0.9866666666666667,0.8866666666666667,0.99,-10.0,10,10.0,0.88,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\official_reset_deployment_eval\full_150eps_all_lambda_all_gains\lambda_10\full_eval\logs\10_zeta0p7_wn6.log,0.09606546323936026,166.6733849666427,39.07095178229376,0.2703367384638394,34.37696717529098,0.061236463211107546,0.06718152365889146,0.22812682094707062,0.0509869270088772,0.030463305462579922,605.1666666666666,0.15207821091045592,0.19108282116736125,0.7580030222979026,0.043066436919731374,0.032364230011569045,0.035651329913908736,0.02595394773411627,0.5347269194764935,0.5149130218679545,0.7580030222979026,0.17688714929027038,0.14041017618705362,153.42473276681477,1.6703297478978774,137.8667541543306,0.88,0.03333333333333333,0.88,nominal,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\lambda_sweep_deployment_fixed_seeds_333.npy,-1,6.0,0.7,20.0,0.04666666666666667,1.5,10.0,15.0
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\reduced_order_lander_lam10_from_base_12upd_lam10_20260529_163532\final_model.pt,pd,0.02,False,150,0.9866666666666667,0.9066666666666666,0.99,-10.0,10,10.0,0.8866666666666667,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\official_reset_deployment_eval\full_150eps_all_lambda_all_gains\lambda_10\full_eval\logs\10_zeta0p7_wn8.log,0.0965229139966862,174.04416503320945,39.33200964860584,0.2774662373815865,34.56710964978771,0.05029132954989715,0.053846316832291734,0.22298196495039596,0.046165912521925444,0.015170282419273106,610.5533333333333,0.15814704866192264,0.1856073509592269,0.794499478854259,0.04198956039639337,0.03204752077946953,0.03575922159948469,0.024241996675971236,0.5329802039498833,0.5152483578849291,0.794499478854259,0.17416611707956137,0.13832894393238587,160.02834499676393,1.7199410488646882,144.6336878778959,0.8866666666666667,0.013333333333333334,0.8866666666666667,nominal,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\lambda_sweep_deployment_fixed_seeds_333.npy,-1,8.0,0.7,20.0,0.08,1.5,10.0,15.0
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\reduced_order_lander_lam10_from_base_12upd_lam10_20260529_163532\final_model.pt,pd,0.02,False,150,0.9866666666666667,0.9133333333333333,0.99,-10.0,10,10.0,0.8933333333333333,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\official_reset_deployment_eval\full_150eps_all_lambda_all_gains\lambda_10\full_eval\logs\10_zeta0p7_wn10.log,0.0922911675818131,175.24984266081543,39.46856365830664,0.28213255448306185,34.65692283804751,0.04905254101940955,0.05325893687008592,0.21300565688267611,0.03948840401135385,0.013841364835601805,607.7866666666666,0.1543936182682506,0.17979004814999427,0.8135787921637281,0.04166540092239408,0.03177756965158736,0.03635744110618331,0.023758080787093662,0.5304369808216256,0.516424329378025,0.8135787921637281,0.17355999300206726,0.1351168863626272,160.93472203911625,1.7491426736647062,145.60268259083503,0.8933333333333333,0.02,0.8933333333333333,nominal,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\lambda_sweep_deployment_fixed_seeds_333.npy,-1,10.0,0.7,20.0,0.06666666666666667,1.5,10.0,15.0
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\reduced_order_lander_lam10_from_base_12upd_lam10_20260529_163532\final_model.pt,pd,0.02,False,150,0.9933333333333333,0.9333333333333333,0.99,-10.0,10,10.0,0.9133333333333333,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\official_reset_deployment_eval\full_150eps_all_lambda_all_gains\lambda_10\full_eval\logs\10_zeta0p7_wn12.log,0.094013321010242,178.47577866046265,39.560215077107046,0.2844123292098401,34.72576505814729,0.03616509315831839,0.041408855932208194,0.20806440835337944,0.02941088524957498,0.011127264470037307,607.0066666666667,0.15900153462532327,0.169708045933302,0.8296665250989619,0.04018771319997143,0.03158570832186966,0.0360885916403965,0.0221836497499395,0.528262542766075,0.5164912076784551,0.8296665250989619,0.1723102223469096,0.1351328164383962,163.872332541388,1.7499843914153899,148.83580141297543,0.9,0.02,0.9,nominal,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\lambda_sweep_deployment_fixed_seeds_333.npy,-1,12.0,0.7,20.0,0.06,1.5,10.0,15.0
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\reduced_order_lander_lam10_from_base_12upd_lam10_20260529_163532\final_model.pt,pd,0.10666666666666667,False,150,0.6866666666666666,0.5066666666666667,0.99,-10.0,10,10.0,0.4866666666666667,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\official_reset_deployment_eval\full_150eps_all_lambda_all_gains\lambda_10\full_eval\logs\10_zeta1_wn0p5.log,0.06351413177350637,42.43876829322403,25.712508828989197,0.1853321044035345,21.94023297952998,0.10760300412983877,0.11652113344423766,0.6288000505812793,0.24724491921680358,0.1975382519818844,484.52,0.08789926298117891,0.23154196259779236,0.24227654717590538,0.047547336719672394,0.06552114181045479,0.029200743934890253,0.06277797380196799,0.7632155041421881,0.5276977586359661,0.24227654717590538,0.29543855315877027,0.4835512397896911,39.27226677080126,0.9319671245982344,23.428697047241673,0.52,0.3466666666666667,0.52,nominal,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\lambda_sweep_deployment_fixed_seeds_333.npy,-1,0.5,1.0,20.0,0.03333333333333333,1.5,10.0,15.0
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\reduced_order_lander_lam10_from_base_12upd_lam10_20260529_163532\final_model.pt,pd,0.07333333333333333,False,150,0.8866666666666667,0.7133333333333334,0.99,-10.0,10,10.0,0.7,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\official_reset_deployment_eval\full_150eps_all_lambda_all_gains\lambda_10\full_eval\logs\10_zeta1_wn1.log,0.08922841302047806,104.92864432719395,31.854218347513804,0.21179146071930863,27.769565245991714,0.10102738158049761,0.108408413121196,0.4382168495533387,0.12970399311898897,0.10724298972967067,571.86,0.1194315183587062,0.24116030034052055,0.46099526242617894,0.052088330274391165,0.0490187254134656,0.03281558648921425,0.0478841087072238,0.6586938114515243,0.5143989170804414,0.46099526242617894,0.23160502445324588,0.31776216743287655,97.54032138157064,1.227103671265759,81.22040761453638,0.7266666666666667,0.16666666666666666,0.7266666666666667,nominal,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\lambda_sweep_deployment_fixed_seeds_333.npy,-1,1.0,1.0,20.0,0.03333333333333333,1.5,10.0,15.0
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\reduced_order_lander_lam10_from_base_12upd_lam10_20260529_163532\final_model.pt,pd,0.06666666666666667,False,150,0.9733333333333334,0.8466666666666667,0.99,-10.0,10,10.0,0.82,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\official_reset_deployment_eval\full_150eps_all_lambda_all_gains\lambda_10\full_eval\logs\10_zeta1_wn2.log,0.10004513794487152,133.76803475716628,35.736560703040396,0.2344000790439693,31.407596578533365,0.0673436350224074,0.0742562271301004,0.33308419269996153,0.08800475845811889,0.06202798034771379,615.4266666666666,0.13042857251491355,0.22539358907705387,0.5797007275055308,0.050792902650179966,0.03986258301475698,0.03462551454559917,0.038905532571232235,0.5807708850600733,0.5109112991353574,0.5797007275055308,0.2026837945028629,0.19272005912853463,123.61115015866085,1.4621753518305163,106.83774790552778,0.7866666666666666,0.08666666666666667,0.7866666666666666,nominal,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\lambda_sweep_deployment_fixed_seeds_333.npy,-1,2.0,1.0,20.0,0.06,1.5,10.0,15.0
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\reduced_order_lander_lam10_from_base_12upd_lam10_20260529_163532\final_model.pt,pd,0.02666666666666667,False,150,0.98,0.84,0.99,-10.0,10,10.0,0.8333333333333334,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\official_reset_deployment_eval\full_150eps_all_lambda_all_gains\lambda_10\full_eval\logs\10_zeta1_wn4.log,0.0907919015445642,155.6059124658104,38.02566227761686,0.2639739762884136,33.396075004554255,0.06948308255523443,0.08052828572688002,0.25497226550794805,0.07362730968122681,0.04227748861838814,602.2933333333333,0.14154050801318646,0.2038164474153918,0.7425113575198492,0.0462801974801347,0.03488111260383229,0.03582512917620343,0.03067030518296439,0.5505351084555837,0.5169360000532021,0.7425113575198492,0.18622856355254616,0.15155906097673205,142.6440387054224,1.646855571657348,127.09149008257023,0.8466666666666667,0.06666666666666667,0.8466666666666667,nominal,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\lambda_sweep_deployment_fixed_seeds_333.npy,-1,4.0,1.0,20.0,0.06,1.5,10.0,15.0
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\reduced_order_lander_lam10_from_base_12upd_lam10_20260529_163532\final_model.pt,pd,0.04,False,150,0.9866666666666667,0.88,0.99,-10.0,10,10.0,0.8666666666666667,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\official_reset_deployment_eval\full_150eps_all_lambda_all_gains\lambda_10\full_eval\logs\10_zeta1_wn6.log,0.09623883032660696,162.83477331324107,38.68551846025897,0.2750944031835661,33.94376688373457,0.05558967267713645,0.062041579346923954,0.23643615114461228,0.051132444869726894,0.03136189713996465,618.4533333333334,0.1531607165325153,0.19533786781910056,0.787576444774999,0.0449610080223243,0.03312362194819746,0.03641124012380329,0.0290778748142824,0.5376248747729137,0.5125337226074663,0.787576444774999,0.17751136551228627,0.14571462295518292,148.7910622705351,1.7422881046269652,133.04282560030472,0.86,0.03333333333333333,0.86,nominal,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\lambda_sweep_deployment_fixed_seeds_333.npy,-1,6.0,1.0,20.0,0.06666666666666667,1.5,10.0,15.0
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\reduced_order_lander_lam10_from_base_12upd_lam10_20260529_163532\final_model.pt,pd,0.04,False,150,0.98,0.9066666666666666,0.99,-10.0,10,10.0,0.8933333333333333,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\official_reset_deployment_eval\full_150eps_all_lambda_all_gains\lambda_10\full_eval\logs\10_zeta1_wn8.log,0.09541896471985947,166.71919166931275,39.005754468581536,0.2796438553252714,34.2186976417308,0.06253885934381591,0.06843902990201461,0.22639565566368186,0.051143091251142324,0.029168781708072314,605.36,0.1559385154500309,0.189300193181575,0.8182409873663424,0.0436467965447543,0.03235840574310617,0.03585574975641219,0.02690346486515903,0.5339410494735334,0.5157956593250237,0.8182409873663424,0.17649243068537349,0.1391171068051627,152.37318742516447,1.7281655351366971,137.3303363179458,0.88,0.03333333333333333,0.88,nominal,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\lambda_sweep_deployment_fixed_seeds_333.npy,-1,8.0,1.0,20.0,0.04666666666666667,1.5,10.0,15.0
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\reduced_order_lander_lam10_from_base_12upd_lam10_20260529_163532\final_model.pt,pd,0.04,False,150,0.9866666666666667,0.8866666666666667,0.99,-10.0,10,10.0,0.8866666666666667,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\official_reset_deployment_eval\full_150eps_all_lambda_all_gains\lambda_10\full_eval\logs\10_zeta1_wn10.log,0.09494182904839713,171.15536529189828,39.21078914044253,0.28296937304856473,34.39066503703566,0.05905060470334926,0.06583511478995531,0.22177853762899513,0.043602952224512895,0.025234319537985193,605.1733333333333,0.153005871550147,0.19431177718168582,0.8283392374242875,0.042642975725287094,0.03219380352397307,0.036081972239152584,0.02561801939625055,0.5311804443716536,0.5148336921265722,0.8283392374242875,0.1761499755449316,0.1359596201862858,156.60437111883627,1.7381748996606583,141.67014962862504,0.9,0.02,0.9,nominal,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\lambda_sweep_deployment_fixed_seeds_333.npy,-1,10.0,1.0,20.0,0.04,1.5,10.0,15.0
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\reduced_order_lander_lam10_from_base_12upd_lam10_20260529_163532\final_model.pt,pd,0.02666666666666667,False,150,0.98,0.92,0.99,-10.0,10,10.0,0.9066666666666666,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\official_reset_deployment_eval\full_150eps_all_lambda_all_gains\lambda_10\full_eval\logs\10_zeta1_wn12.log,0.09521415282847213,174.80607856558845,39.32864999537318,0.2845350433765561,34.492992528328855,0.03812135565861051,0.04269267553128035,0.22405901312007928,0.042815268851118166,0.01893667263787778,600.5733333333334,0.1528317602942056,0.17892447547977908,0.8359488231167675,0.04153203704913357,0.032152737268606076,0.03649443713672998,0.024159157230682793,0.5325804926492254,0.5159559957940351,0.8359488231167675,0.17602595061186999,0.13848832022363086,160.24146605599532,1.7539579623214672,145.2550322757071,0.8933333333333333,0.02666666666666667,0.8933333333333333,nominal,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\lambda_sweep_deployment_fixed_seeds_333.npy,-1,12.0,1.0,20.0,0.05333333333333334,1.5,10.0,15.0
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\reduced_order_lander_lam15_from_base_12upd_lam15_20260529_171429\final_model.pt,pd,0.08,False,150,0.9466666666666667,0.7466666666666667,0.99,-10.0,15,15.0,0.7266666666666667,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\official_reset_deployment_eval\full_150eps_all_lambda_all_gains\lambda_15\full_eval\logs\15_zeta0p3_wn0p5.log,0.10493070548172224,125.15034351557102,33.660358780844604,0.1806067900156586,28.974517254488873,0.0995653132541338,0.11508629642485396,0.3687881031325314,0.12210705026673774,0.09296757981206358,556.86,0.10143060837242948,0.26531781053241404,0.0391149874988166,0.06525585200181089,0.0485499331389034,0.037856358014679854,0.06762410012160437,0.6127951471880743,0.5080019786975678,0.0391149874988166,0.23427235130906746,0.22571333857501344,124.77779630351819,1.0152387527341102,98.78456222455937,0.76,0.12,0.76,nominal,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\lambda_sweep_deployment_fixed_seeds_333.npy,-1,0.5,0.3,20.0,0.04666666666666667,1.5,15.0,15.0
C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\reduced_order_lander_lam15_from_base_12upd_lam15_20260529_171429\final_model.pt,pd,0.07333333333333333,False,150,0.9666666666666667,0.82,0.99,-10.0,15,15.0,0.7933333333333333,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\official_reset_deployment_eval\full_150eps_all_lambda_all_gains\lambda_15\full_eval\logs\15_zeta0p3_wn1.log,0.09691905951735086,143.3043262908912,37.86898302877414,0.1849931822087564,33.108245430116625,0.08222901565857531,0.09327058282679544,0.3098076719988045,0.09180840465240181,0.05514996086866622,576.6933333333334,0.12515305139804578,0.2370259568335511,0.08313355906751359,0.05249617389961991,0.03919579834153596,0.03402074658718646,0.03946969432038345,0.5694523390485774,0.5136132320602232,0.08313355906751359,0.20178275935273576,0.17881796734907568,142.1246390284077,1.0967342914133276,115.31944525302463,0.8133333333333334,0.07333333333333333,0.8133333333333334,nominal,C:\Users\rabiei\My Research\reduced_order_lunar_lander_runs\lambda_sweep_deployment_fixed_seeds_333.npy,-1,1.0,0.3,20.0,0.04,1.5,15.0,15.0
