approx_kl,eval_crash_rate,eval_episodes,eval_landing_candidate_rate,eval_mean_both_legs_contact_fraction,eval_mean_discounted_task_return,eval_mean_discounted_train_return,eval_mean_discounted_variation,eval_mean_ever_both_legs_contact,eval_mean_final_abs_x,eval_mean_final_both_legs_contact,eval_mean_final_distance_to_pad,eval_mean_final_lander_awake,eval_mean_final_m_power,eval_mean_final_main_cmd,eval_mean_final_speed,eval_mean_final_theta_abs,eval_mean_final_theta_variation,eval_mean_final_y,eval_mean_last50_m_power,eval_mean_length,eval_mean_low_velocity_fraction,eval_mean_m_power,eval_mean_mean_distance_to_pad,eval_mean_min_abs_x,eval_mean_min_distance_to_pad,eval_mean_near_pad_fraction_0p1,eval_mean_near_pad_fraction_0p2,eval_mean_positive_main_fraction,eval_mean_speed,eval_mean_task_return,eval_mean_theta_abs,eval_mean_theta_variation_step,eval_mean_train_return,eval_mean_variation,eval_out_of_bounds_rate,eval_success_rate,global_step,mean_rollout_task_return,mean_rollout_train_return,mean_rollout_variation,rollout_success_rate,std_main,std_theta,update
0.004159210715442896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32768,52.074935724688004,-349.1627103414321,12.77384310416479,0.0,0.05,0.035,1
0.007478608749806881,0.02,50,0.54,0.05419057486463068,20.495559954113023,13.38329933093837,0.17728191719799125,0.76,0.2882665995508432,0.7,0.40652631470453715,0.34,0.16902582393959165,-0.00436511617153883,0.08098358476348472,0.02656338519628936,0.0005658511084588297,0.24567904992180048,0.28662773156413407,567.9,0.17469650061308886,0.5133138133879194,0.720814538501933,0.19613415671603435,0.3835055575750217,0.11553439869517255,0.27826407196418584,0.8951267198313002,0.2246474638737145,120.52921201717105,0.039274836268350106,0.002174535605953914,71.47906182175184,1.2564050065139745,0.2,0.66,65536,64.51939250022377,-317.6677936369184,12.134762060427262,0.02702702702702703,0.04772727272727273,0.03318181818181819,2
0.006471015978604555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98304,65.57093658932426,-288.27318292269723,11.187254964126206,0.029411764705882353,0.045454545454545456,0.031363636363636364,3
0.00655002798885107,0.02,50,0.54,0.051435257375398426,21.029458948193774,13.989421555798708,0.17440090446877846,0.72,0.2641590496263234,0.7,0.37557826493517865,0.32,0.16974034082144498,-0.004608799144625664,0.0777913977206452,0.024747584420784327,0.0005522968571143002,0.22860480291958082,0.2787335149527284,582.46,0.172242151976123,0.5149371757305906,0.7086821356035857,0.18289876584673037,0.35369196228444194,0.12024683700977207,0.270879044001945,0.8976324081480322,0.2208216774701041,124.58927439782887,0.038268950452606566,0.002014898238801155,78.52052168240925,1.1473184238473209,0.18,0.68,131072,72.27870756016642,-253.6010391624472,10.27226933519823,0.1111111111111111,0.04318181818181818,0.02954545454545455,4
0.004695888143032789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163840,37.005974071501896,-201.55793509501456,7.481094844557644,0.0851063829787234,0.04090909090909091,0.02772727272727273,5
0.0053869569674134254,0.04,50,0.52,0.04144336489294265,20.379261714459027,13.45039808580478,0.17114748631025545,0.66,0.27547245295951145,0.64,0.39387335328170003,0.36,0.19273757982999087,0.00647298015654087,0.08351955026674779,0.02421061382086381,0.0005679621935241541,0.25149333877388924,0.3087165554134764,566.7,0.17166098249729753,0.5235337002517896,0.7188338412114794,0.19400064535431738,0.37620386214313917,0.125291084669706,0.2762761392169609,0.9104404388089918,0.22288382348928448,114.12228546299797,0.03939651506284834,0.0018836040222350314,72.80024305657875,0.9996014135473068,0.2,0.64,196608,70.79639585997796,-202.91439436610113,8.558552656658778,0.18421052631578946,0.038636363636363635,0.02590909090909091,6
0.006176451686769724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229376,118.66383421356832,-89.40701092777032,6.4641392824890636,0.5555555555555556,0.03636363636363637,0.024090909090909093,7
0.013560165651142597,0.04,50,0.52,0.04228333304228448,20.34971167693449,13.447924268421065,0.1702165230444888,0.66,0.272741756872274,0.6,0.3911209516224961,0.4,0.21481719180941583,0.01757109582424164,0.08494550734718638,0.023926971195394067,0.000610868140627485,0.2526834325864911,0.3263691910128304,580.16,0.18319700069071224,0.5237751944770985,0.7136318819726505,0.19277181284669495,0.37445549475705064,0.12563188104612583,0.2800347594262542,0.9108112114266191,0.21953593077684347,107.36587477523454,0.039050870356133215,0.0018670166822080435,65.1409639800482,1.0207236931728776,0.2,0.6,262144,103.07356371068464,-112.15273182944729,6.646935777263659,0.4666666666666667,0.03409090909090909,0.022272727272727274,8
0.0046146647073328495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294912,113.2068917422501,-79.14188572099692,5.9104064032464425,0.5609756097560976,0.031818181818181815,0.020454545454545454,9
0.006726102903485298,0.02,50,0.54,0.04115015339769967,20.201809616497254,13.24166953731447,0.17212571923852477,0.64,0.26639839278999716,0.62,0.38546900041957133,0.4,0.2157964226976037,0.016038959473371507,0.0832164346280467,0.02214258264571845,0.0004276366304075464,0.25169375364260305,0.3318397793301349,593.56,0.1854465811409815,0.5246307084890818,0.7086362153832653,0.18564513524899667,0.3661534903382527,0.13203804987003837,0.2865126441487573,0.9113464449923496,0.21707913887285465,107.70153548600516,0.0390255800961026,0.0019040131648772637,63.79069143163569,1.0679881351456484,0.2,0.6,327680,90.73677211454985,-77.93155428408382,5.144221991065566,0.5,0.029545454545454545,0.018636363636363635,10
0.006335641257464886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360448,108.96426545106038,-59.110473256077,5.087710802433037,0.5365853658536586,0.027272727272727275,0.01681818181818182,11
0.008717481046915054,0.02,50,0.52,0.03563811393922495,20.818390172228803,13.761410989043473,0.1748802645580124,0.64,0.24776692649349571,0.62,0.3597340256797878,0.4,0.21497230779379606,0.016856710612773895,0.08240189609605014,0.0217263408884293,0.0004108040934298963,0.23420398278314677,0.3439097566014523,620.34,0.1944436623277782,0.5286259923554835,0.6881079237547492,0.17162932042218018,0.3404511865482438,0.1336656071351851,0.29284016004210645,0.9188601906434495,0.21124012393382885,106.87316275837117,0.0379450876823582,0.001891070005637322,61.48953047576125,1.0992277427536634,0.18,0.6,393216,105.61629369793299,-53.605424874076164,4.773783781460133,0.5641025641025641,0.025,0.015,12
