approx_kl,eval_crash_rate,eval_episodes,eval_landing_candidate_rate,eval_mean_both_legs_contact_fraction,eval_mean_discounted_task_return,eval_mean_discounted_train_return,eval_mean_discounted_variation,eval_mean_ever_both_legs_contact,eval_mean_final_abs_x,eval_mean_final_both_legs_contact,eval_mean_final_distance_to_pad,eval_mean_final_lander_awake,eval_mean_final_m_power,eval_mean_final_main_cmd,eval_mean_final_speed,eval_mean_final_theta_abs,eval_mean_final_theta_variation,eval_mean_final_y,eval_mean_last50_m_power,eval_mean_length,eval_mean_low_velocity_fraction,eval_mean_m_power,eval_mean_mean_distance_to_pad,eval_mean_min_abs_x,eval_mean_min_distance_to_pad,eval_mean_near_pad_fraction_0p1,eval_mean_near_pad_fraction_0p2,eval_mean_positive_main_fraction,eval_mean_speed,eval_mean_task_return,eval_mean_theta_abs,eval_mean_theta_variation_step,eval_mean_train_return,eval_mean_variation,eval_out_of_bounds_rate,eval_success_rate,global_step,mean_rollout_task_return,mean_rollout_train_return,mean_rollout_variation,rollout_success_rate,std_main,std_theta,update
0.0076851267367601395,0.12,50,0.44,0.14259982578137353,22.90492348316164,21.123421648398867,0.17599526945375513,0.7,0.3503038267046213,0.62,0.4635926623868222,0.58,0.2278328974545002,-2.5940462946891785e-05,0.09994700783049075,0.03591578896619526,0.003005192292785046,0.23650035983212547,0.23975483111069232,536.84,0.21753556339154145,0.45100846954069046,0.7301863598074131,0.21264881300863636,0.43411097391427844,0.14619690390048798,0.2674314170856105,0.7883634787590412,0.24138467735566682,99.43322306265873,0.04342914288761089,0.0031045147591649,88.69642306265926,2.10950732679254,0.2,0.42,32768,60.89317417341351,44.41150750674714,11.389625268688686,0.0,0.06,0.03,1
0.006284535396844149,0.12,50,0.4,0.13823479161393018,22.770285718182528,20.990235884436192,0.1749039317653343,0.7,0.3577801703009754,0.56,0.471751281501561,0.58,0.1873718595225364,-0.005128610702231526,0.0982644695206776,0.03536328809052562,0.002306516434575576,0.2404724802931014,0.2412432431356547,520.48,0.2097709915118946,0.453449096031952,0.7426288084481378,0.21531520333926893,0.443126808853567,0.15659297228376495,0.2642541351980086,0.7920319730263529,0.24580796175597974,99.74899748857324,0.044233667993965574,0.0025613959858658258,89.33939748857345,1.5687128588100405,0.2,0.42,65536,62.694353259195985,45.154879574986055,11.64196125676007,0.0,0.057272727272727274,0.028636363636363637,2
0.011404423043131828,0.12,50,0.42,0.12191181871782898,22.370933256328936,20.590651618334824,0.17384302870957147,0.7,0.35385438695549964,0.66,0.46940516321566905,0.52,0.17681515351869165,-0.00941492141224444,0.10023217477040897,0.03557131146537544,0.0016617017025394752,0.2380768745696696,0.23651982013122524,508.74,0.18219205634654329,0.46441770015938466,0.7508613993588521,0.21513743957455517,0.4355055229288712,0.127199448356761,0.24572264262894394,0.8108642003222286,0.24640893979071593,105.47060042224582,0.043152517982583696,0.0026149227133879537,95.29580042224612,1.5844767065141443,0.2,0.48,98304,68.43048451421548,50.76134165707352,10.98362423953163,0.0,0.05454545454545454,0.02727272727272727,3
0.006199609953910112,0.1,50,0.46,0.11773193246842972,22.1205721353697,20.339359518455186,0.17481218417921077,0.7,0.3399929848825559,0.64,0.4563681568774055,0.52,0.21886565322522075,-0.0005691261123865843,0.09623034880810556,0.03435090660862091,0.0017785796439399502,0.23908911965670995,0.2657410226568528,515.38,0.19106406579194116,0.46992894008177116,0.7441390466186786,0.21514409077892196,0.42640891885675086,0.12719521873988016,0.251002164672303,0.8204266457437509,0.24319388834151087,107.26452743296332,0.0427849541292086,0.0023471516764570414,96.95692743296365,1.355585898735921,0.2,0.48,131072,46.16415956101284,31.286826227679704,8.755678555812544,0.022222222222222223,0.05181818181818182,0.02590909090909091,4
0.00613340362906456,0.1,50,0.48,0.06826232398560016,22.078927907261537,20.29833364225024,0.17541708714847193,0.68,0.33217647548299284,0.62,0.44873150364721076,0.44,0.18705249938182533,-0.007296484778635204,0.09551731288764849,0.03300577148389293,0.001347133977969198,0.24210380703450937,0.28575920067561406,468.12,0.14183546085725873,0.4978771695066299,0.763999920139127,0.21411699292311823,0.4225131822677197,0.09869030321779874,0.21769116123904578,0.8686792470466524,0.25128540294694823,115.16598119832815,0.042398608781461455,0.002391777631963775,105.80358119832849,1.3144057072735325,0.2,0.56,163840,80.20712242952841,62.73396453479226,10.048622340719543,0.02631578947368421,0.04909090909090909,0.024545454545454544,5
0.006361791864037514,0.08,50,0.44,0.0809607085122818,21.54299468889855,19.75613174996683,0.17931580507554323,0.68,0.32771643199492245,0.58,0.4455131913169322,0.44,0.20871837173122912,-0.003649626886472106,0.09128482672288475,0.03282682439259338,0.0011752684699761753,0.24636661510149452,0.2673619596159341,504.44,0.1714290556266405,0.48752689882831185,0.7471004280392088,0.21204279023742856,0.42021424962654275,0.10154771554980922,0.23258956230415317,0.8510899062197964,0.23926332192046978,113.68277409115836,0.041733462100789785,0.0026215771697169986,103.59397409115854,1.482364316361117,0.2,0.56,196608,75.2105636606674,58.15488798499172,9.136642542505927,0.08108108108108109,0.046363636363636364,0.023181818181818182,6
0.002458414528518915,0.08,50,0.46,0.06710308927163276,21.39658052441285,19.609397391996623,0.1770785462408381,0.7,0.31741493789479136,0.64,0.43569990996147595,0.4,0.17907097006216646,-0.004793974738568067,0.09024200027203699,0.03081925825186893,0.0017686154748351697,0.24910304007920786,0.27562961794624796,499.84,0.15257264002427406,0.5020092545146274,0.7450750846936169,0.20933900318692394,0.41034005450986577,0.09877270643925382,0.24436962614893215,0.8756499484911938,0.2410426453132909,116.64031953066724,0.04160153904328858,0.0023975278372412273,106.64351953066755,1.3076673512596586,0.2,0.6,229376,102.49533660794219,85.505336607943,8.596500353064647,0.21052631578947367,0.04363636363636364,0.02181818181818182,7
0.005660762079060078,0.1,50,0.46,0.06414584567977838,21.196215401718472,19.411394719408175,0.17514057211427636,0.7,0.31694036410190163,0.62,0.4354185102917776,0.42,0.18885332327568904,-0.003812803174369037,0.09197241412156083,0.029981052765258632,0.0018109652968815951,0.24915147243104002,0.2835480052235543,493.94,0.1419180352837147,0.5047981999859374,0.7518717010631248,0.21031464059924473,0.41105750445624056,0.09793129369331698,0.24638527769880672,0.8801558357604263,0.24290902933438116,112.98701420740798,0.04133089120495663,0.002306532878874914,103.10821420740827,1.2611260410654226,0.2,0.58,262144,98.9066670983415,82.86952424119924,7.320193684304788,0.2619047619047619,0.04090909090909091,0.020454545454545454,8
0.007523434702306986,0.08,50,0.44,0.06781219740347474,21.211276146079722,19.42228590238492,0.1798327198356396,0.7,0.31832295454107223,0.64,0.4366932106403173,0.4,0.16878942329436541,-0.003433180656284094,0.08926027798499328,0.030242103545611153,0.0018075222480679676,0.24900823238979683,0.2756638347836986,508.1,0.15623681229408753,0.5011903216361931,0.7444325058944865,0.2114767750378269,0.4120083968158421,0.09484811526578334,0.24993085636656778,0.8742668802587066,0.23732888844987943,115.22486422423428,0.041437167243367906,0.0024800321840672624,105.0628642242346,1.3753475935791786,0.2,0.6,294912,116.0819606396643,100.71923336693759,6.641407645116709,0.4090909090909091,0.03818181818181818,0.01909090909090909,9
0.009469208307564259,0.04,50,0.48,0.07668664751188858,20.91278115279767,19.121075119295025,0.18128575647546835,0.74,0.3075105459988117,0.7,0.42616861113977955,0.34,0.16901852443057577,-0.004869431793922558,0.08187841124802904,0.03095124816303567,0.0013742097828137205,0.24944247555889887,0.25092088051689926,534.14,0.172873653092754,0.49609892423699115,0.733116743647401,0.20513049711997156,0.4027939561869936,0.09945633264574241,0.25539977346078585,0.8649583220351957,0.23067277738362243,124.62613879880575,0.04077845441683146,0.002545419926920782,113.94333879880612,1.4888270280570313,0.2,0.66,327680,109.94660335212603,96.41272580110575,5.550804805929482,0.42857142857142855,0.03545454545454545,0.017727272727272723,10
0.00801978912204504,0.04,50,0.44,0.06501285006002389,20.748016091797503,18.957272635008927,0.17971124784422757,0.74,0.3094152578478679,0.66,0.42820145357405165,0.38,0.16932403741404414,-0.003124411515891552,0.08234796817888547,0.030149196720189585,0.0018954693406999256,0.24949056076562556,0.28182703088357736,541.82,0.16811189933110554,0.504326404074285,0.7337615340361237,0.20479023467467414,0.4040857526312579,0.09734208115637445,0.26142587447666,0.8791308415653389,0.22971976390403065,118.29061936524411,0.03983183182686252,0.002396240761557094,107.45421936524438,1.4090781782788069,0.2,0.62,360448,107.28955072288579,93.39371738955288,5.340444350073803,0.4791666666666667,0.03272727272727273,0.016363636363636365,11
0.0074781738221645355,0.04,50,0.42,0.05763290668016405,20.329609734567804,18.544092497683906,0.18155051037501838,0.7,0.3243146033072844,0.64,0.446033185372061,0.36,0.19054277824237942,0.0030268647894263266,0.08951665357067062,0.029273221601605056,0.0004973935383484737,0.26668942058022366,0.29324156373454546,519.06,0.1589985294177589,0.5100183811260414,0.7509255291672509,0.21287965312227242,0.4242451963877828,0.09210374666300412,0.242886646111532,0.8878532597136822,0.23328818932293355,116.93728650631277,0.04147786748787695,0.002334080951026066,106.55608650631308,1.2736739785892472,0.22,0.64,393216,83.40383558371067,69.48428002815565,5.094208843304425,0.37777777777777777,0.03,0.015,12
