episode,reset_seed,task_return,train_return,variation,length,success,crash,out_of_bounds,discounted_task_return,discounted_variation,discounted_train_return,min_distance_to_pad,mean_distance_to_pad,final_distance_to_pad,mean_speed,final_speed,min_abs_x,final_abs_x,final_y,near_pad_fraction_0p2,near_pad_fraction_0p1,final_m_power,mean_m_power,last50_mean_m_power,final_main_cmd,positive_main_fraction,final_theta_abs,mean_theta_abs,final_theta_variation,mean_theta_variation,final_both_legs_contact,both_legs_contact_fraction,ever_both_legs_contact,low_velocity_fraction,final_lander_awake,landing_candidate
12,1906037396,-80.97225933093577,-159.6712766209613,0.15467803458005097,68,False,False,True,-41.12545848569942,0.14081352009246823,-112.52244675435935,1.4769029503532225,1.5160510873465245,1.4769029503532225,0.5164322164642557,0.3534535460321584,0.6877580881118774,1.0015836954116821,1.0853904485702515,0.0,0.0,0.5905353352427483,0.5967244051999467,0.6004051271080971,0.18107067048549652,1.0,0.08366244102632317,0.10390269815393889,0.0007838224042699543,0.002274676979118397,0.0,0.0,0.0,0.0,1.0,0.0
13,1887175263,203.57681668531163,-443.07916882073846,1.2600319710120993,832,True,False,False,64.78878694283746,0.1898270003895314,-32.12424604217442,0.04540275351074173,0.3416562546067421,0.04543939468631561,0.15296085846454963,0.0,3.566742088878527e-05,0.045438192784786224,0.0003304934361949563,0.49399038461538464,0.12860576923076922,0.0,0.559461834596452,0.30429124146699904,-0.07084318995475769,0.9699519230769231,0.004484434606764962,0.03440179990743512,1.5604459512735813e-08,0.0015144615036203116,1.0,0.03125,1.0,0.20793269230769232,0.0,1.0
14,297761393,-110.3987720361445,-176.30841567870115,0.1294992872851134,58,False,False,True,-65.9609890216696,0.11565695120956024,-124.672932349354,1.5621869837706837,1.665673856065476,1.695638725601686,0.6758823440305823,0.6017685893020751,0.6311996579170227,1.0047998428344727,1.3658579587936401,0.0,0.0,0.5685982182621956,0.3620928358848624,0.4200276896264404,0.13719643652439117,0.6724137931034483,0.10451521602556328,0.09317050025439913,0.000309654894559766,0.002232746332501955,0.0,0.0,0.0,0.0,1.0,0.0
15,241769223,56.38481517715841,-733.7841055158065,1.540337841385929,1000,False,False,False,45.88003590533197,0.17046706084483734,-41.35340817459179,0.13162059575667687,0.4404533555098794,0.132184770421631,0.1413369820462594,0.017986777703835843,0.0011535644298419356,0.12583112716674805,0.040488775819540024,0.514,0.0,0.585115872323513,0.5571091176376213,0.5762446471303702,0.17023174464702606,0.975,0.009324580670339892,0.02667732430396133,0.00029540737283932465,0.001540337841385928,0.0,0.0,0.0,0.427,1.0,0.0
16,233261862,200.8499427777599,-287.5417997279954,0.9512234850115099,639,True,False,False,27.312146151114582,0.14078883467576472,-45.079020917484975,0.11436438963203788,0.6277022832866191,0.11439692717803221,0.14190232306982253,0.0,0.11435995250940323,0.1143924742937088,0.0010093427263200283,0.19874804381846636,0.0,0.0,0.4686454808860886,0.0,-0.07036560028791428,0.8215962441314554,0.008837612302343196,0.01983224404691663,8.06230408129105e-08,0.0014886126526001725,1.0,0.1189358372456964,1.0,0.06416275430359937,0.0,0.0
17,1516995425,15.805330951884269,-753.4240014546061,1.4984586648129825,1000,False,False,False,23.73224523006231,0.1515277745621842,-54.03155570853506,0.06842834988351781,0.46434504030955,0.10032618762439809,0.11152354301553812,0.011620706881957179,0.009218215942382812,0.009235382080078125,0.09990020841360092,0.422,0.242,0.5529764145612717,0.558135500881821,0.5184962559025734,0.10595282912254333,0.98,0.011765482892286416,0.022610754351261562,0.004096536026374956,0.0014984586648129818,0.0,0.0,0.0,0.37,1.0,0.0
18,956231059,6.234056929033221,-824.3752246253791,1.6212185631088265,1000,False,False,False,40.50424558796165,0.12362441429185278,-23.30787521547001,0.1043510371352648,0.3747396000955182,0.1043510371352648,0.10260026181222233,0.014905810584618802,6.904602196300402e-05,0.08175506442785263,0.06484788656234741,0.403,0.0,0.5658323615789413,0.5715682300617918,0.5830234296619892,0.1316647231578827,1.0,0.00430825050608522,0.014903939045796009,0.001097455785819516,0.001621218563108826,0.0,0.0,0.0,0.41,1.0,0.0
19,1399996587,41.257755210529915,-747.8787932558596,1.5382730969327785,1000,False,False,False,39.75825915999739,0.17779349236955458,-51.138400682284995,0.03836142770389462,0.3836421605897339,0.04009599550904046,0.1460657020623736,0.06128177696667081,0.00019760131544899195,0.033144377171993256,0.022564111277461052,0.522,0.325,0.6115856394171715,0.5673207666790113,0.5786899415403605,0.22317127883434296,0.975,0.026687050944695916,0.03034234244825776,0.0014782624644541394,0.0015382730969327799,0.0,0.0,0.0,0.291,1.0,0.0
20,908945483,23.905224215821303,-725.9824284952497,1.4597753054221423,1000,False,False,False,24.465751499283236,0.16608016775223222,-60.57424603433802,0.04280652485782802,0.44501534170595514,0.045856390518701884,0.13632032546632045,0.049991905803722585,0.010177803225815296,0.010177803225815296,0.044712647795677185,0.42,0.194,0.5375616475939751,0.5656997890875209,0.571266763433814,0.07512329518795013,0.983,0.0035884740051397614,0.03118714475501337,0.0010258789427693986,0.0014597753054221413,0.0,0.0,0.0,0.319,1.0,0.0
21,988018957,212.8065220123623,-196.1755020083487,0.7964840480414238,537,True,False,False,41.29463585662145,0.17700024694228905,-49.196427587468264,0.0710413889754526,0.4725602674846549,0.07106913784688967,0.14572186032859055,0.0,0.06698580086231232,0.0710575133562088,0.0012853598454967141,0.2644320297951583,0.1191806331471136,0.0,0.5473572855591566,0.2980110052973032,-0.07085002213716507,0.9329608938547486,0.006065588000848839,0.02820882924148306,8.582452731744489e-08,0.0014832105177680118,1.0,0.05027932960893855,1.0,0.16387337057728119,0.0,1.0
22,1811609170,191.68331858180454,-258.30154721594283,0.8770897315954956,572,True,False,False,23.846327425004326,0.16975560433667541,-63.025101488185115,0.15599755550128638,0.5808618057960611,0.1560224441962307,0.15335216491086914,0.0,0.0011075020302087069,0.15601977705955505,0.0009122824412770569,0.14685314685314685,0.0,0.0,0.545075537356828,0.23030680179595947,-0.06986364722251892,0.9318181818181818,0.011491716954233051,0.026882609702060446,4.1611892032805686e-08,0.0015333736566354816,1.0,0.055944055944055944,1.0,0.1520979020979021,0.0,0.0
23,1520953939,20.439545582490965,-764.8304686564351,1.5305400284778516,1000,False,False,False,35.57247737582692,0.12550927034771783,-29.182071455537027,0.04092927684279219,0.4132415541920181,0.0508162789664008,0.10214542016837655,0.04993904677229148,0.0001241683930857107,0.049814701080322266,0.010039410553872585,0.467,0.278,0.5422263443470001,0.5586644142509903,0.576707805916667,0.08445268869400024,0.981,0.0032254788417595747,0.016374310204560195,0.00035046608276352934,0.0015305400284778517,0.0,0.0,0.0,0.411,1.0,0.0
24,1762306363,186.1420309389301,-392.0242817307454,1.126452625339351,747,True,False,False,31.744467006566243,0.1722486372295618,-56.37875381546031,0.06589999634824881,0.5509546766193079,0.06592746777205886,0.13430267771786733,0.0,0.06589679419994354,0.0659242644906044,0.000649890920612961,0.15796519410977242,0.09236947791164658,0.0,0.5128986301029773,0.14086965706199409,-0.0707566887140274,0.9129852744310576,0.005765623475646144,0.03043987191389833,4.42126352846392e-08,0.0015079687086202833,1.0,0.058902275769745646,1.0,0.10040160642570281,0.0,1.0
25,1960256931,40.20950406035429,-799.5581843854502,1.6395353768916126,1000,False,False,False,56.43165335463627,0.1974430340055703,-44.28977730565403,0.05755997832512173,0.37189179162521807,0.099438426068823,0.11413101429348471,0.008894343294988285,0.0003036498965229839,0.09903564304113388,0.008941028267145157,0.455,0.187,0.568355955183506,0.5732841748250649,0.6029055599868297,0.13671191036701202,1.0,0.009031188223335079,0.021189373391073567,0.0005970357235375052,0.00163953537689161,0.0,0.0,0.0,0.353,1.0,0.0
26,261608047,-81.67621375247836,-155.9995507410303,0.14592667397710385,68,False,False,True,-40.339967152407915,0.13169878640767757,-107.17958857867256,1.476581481532854,1.5215759019086568,1.476581481532854,0.42781373520707333,0.2825391650778522,0.7537471652030945,1.0023752450942993,1.0842217206954956,0.0,0.0,0.5714340880513191,0.5969905447872246,0.5904880549013615,0.14286817610263824,1.0,0.07418651335336042,0.09107459233934792,0.0005555811764717672,0.002145980499663292,0.0,0.0,0.0,0.0,1.0,0.0
27,628052497,203.53214938287272,-321.7722708457395,1.022928840457224,692,True,False,False,25.40018961236251,0.19242523897412553,-72.81052184707991,0.08876335582847486,0.572467935054481,0.08878948585879327,0.18890426117260598,0.0,0.00020742416381835938,0.08878936618566513,0.00014577865658793598,0.2991329479768786,0.08092485549132948,0.0,0.5457834652104352,0.26171573350788097,-0.07044601440429688,0.9552023121387283,0.0072371396121045165,0.037165511769411644,7.802229756107698e-08,0.0014782208677127518,1.0,0.04046242774566474,1.0,0.09104046242774566,0.0,1.0
28,2107186230,173.5819246026222,-387.642811243881,1.0944894716930071,699,True,False,False,27.29842501895813,0.1619469765100992,-55.67328482966397,0.019252800600347435,0.38169394474198376,0.019447528800996833,0.10610590734106434,0.0,0.017998408526182175,0.019445419311523438,0.0002864337002392858,0.5264663805436338,0.28183118741058655,0.0,0.5463096913708393,0.27627465611323715,-0.07098947465419769,0.9427753934191703,0.0028570673054641284,0.021080541260677307,7.542155430924347e-08,0.0015657932356123129,1.0,0.04005722460658083,1.0,0.39198855507868385,0.0,1.0
29,1280894744,2.688584901881441,-297.4861054448513,0.5853493806934655,375,False,True,False,45.11541952992988,0.18396749079296726,-48.8221698872712,0.3665679727163763,0.784662012378205,0.3665679727163763,0.20151521705470085,0.013875134909256024,0.35656508803367615,0.35656508803367615,0.08504949510097504,0.0,0.0,0.5132589424028993,0.5898678902567674,0.5000094805518165,0.02651788480579853,0.9893333333333333,0.06437180246141518,0.03822956451395431,0.0021954954384991038,0.001560931681849241,0.0,0.0,0.0,0.029333333333333333,1.0,0.0
30,1308163710,-48.808663114634705,-305.1359380291054,0.49569454982894146,424,False,True,False,11.662404874119117,0.1253685129061806,-52.993644864324,0.30643208302052505,0.9487392975007297,0.30643208302052505,0.21948573555140863,0.3715142647769298,0.3042866587638855,0.3042866587638855,0.03619738668203354,0.0,0.0,0.506477131973952,0.5084700304279702,0.2827030096857925,0.01295426394790411,0.8985849056603774,0.06579837775447847,0.02491812008647111,0.0002568077916784983,0.0011690909194078808,0.0,0.0,0.0,0.0,1.0,0.0
31,12673048,194.99087136677124,-359.8526821442639,1.0862871070220714,585,True,False,False,30.13472521571243,0.17244111257140002,-58.08023840461008,0.1363773515511836,0.4933861856448849,0.1363885061718312,0.13497532976365328,0.0,0.13632622361183167,0.13633736968040466,0.0037344670854508877,0.22393162393162394,0.0,0.0,0.49904130498617966,0.010128510678187012,-0.07066496461629868,0.8512820512820513,0.010160234587251196,0.017062909802820034,2.340668926910372e-08,0.001856901037644566,1.0,0.10598290598290598,1.0,0.2341880341880342,0.0,0.0
32,889932132,222.395635135239,-318.3195734383329,1.0574704171471425,599,True,False,False,55.83176814001094,0.21155488220479662,-51.94081435775832,0.07572320187184174,0.5161123822063586,0.07575066272409706,0.14502972945506692,0.0,0.0757104903459549,0.07573795318603516,0.0013875699369236827,0.22370617696160267,0.09515859766277128,0.0,0.510175046312758,0.10464422560995444,-0.070830337703228,0.8781302170283807,0.00635938421324353,0.02742174763438048,4.1611892032805686e-08,0.0017653930169401393,1.0,0.09515859766277128,1.0,0.05676126878130217,0.0,1.0
33,1075134211,3.7149966985917926,-780.3545946312348,1.5281391826596535,1000,False,False,False,37.42846254178592,0.15034495226891043,-39.74392725017451,0.07098167534285799,0.35240314733280387,0.1124288425202404,0.08784682528619879,0.03893028192139219,0.05521545559167862,0.09756898880004883,0.05586176738142967,0.625,0.248,0.5767886564135551,0.559430769671686,0.5757051906734705,0.1535773128271103,0.976,0.018858986705510353,0.015803178356152588,0.003014348554002299,0.0015281391826596532,0.0,0.0,0.0,0.548,1.0,0.0
34,865824620,203.73227540895465,-281.49310709264984,0.9459707650032089,612,True,False,False,18.28580645891588,0.14236351638206457,-54.891688204412105,0.031133871150203902,0.6120296398807014,0.03197422053393459,0.18678241318421496,0.0,0.031104182824492455,0.03195657581090927,0.001062092836946249,0.28594771241830064,0.22712418300653595,0.0,0.5015760599438662,0.27253639183938505,-0.07109315693378448,0.8823529411764706,0.003602711448980096,0.04101932629056603,3.6410405528704975e-08,0.0015457038643843291,1.0,0.049019607843137254,1.0,0.15849673202614378,0.0,1.0
35,1400560478,3.186160058900611,-787.8232231017473,1.5420187663212939,1000,False,False,False,25.86713835058232,0.12211293003872807,-37.189240326286885,0.053448792094520435,0.40226419578801537,0.07423500806719255,0.10215129767994985,0.041965194075371026,0.0003109932004008442,0.05988883972167969,0.04386528581380844,0.517,0.306,0.5627821907401085,0.5632767710052431,0.5558036729693413,0.12556438148021698,0.986,0.019563790727553872,0.015739875281443532,0.0026059148299871666,0.0015420187663212938,0.0,0.0,0.0,0.377,1.0,0.0
36,1099137468,-108.27648409195244,-169.33435342379198,0.12043573866367908,42,False,False,True,-74.70763473317587,0.11039663116909466,-130.5946318765749,1.5998443105332618,1.7041526764376849,1.7479840029932612,0.7155261292907846,0.6324927305009074,0.7181223034858704,1.0032265186309814,1.4314274787902832,0.0,0.0,0.534893736243248,0.2756307695415758,0.2756307695415758,0.06978747248649597,0.5238095238095238,0.10029102641777728,0.08982165278100587,0.00010269814953618728,0.002867517587230455,0.0,0.0,0.0,0.0,1.0,0.0
37,308651950,139.6283564995043,-581.6507138458137,1.4065181406906346,901,True,False,False,16.35739669307403,0.13989828631731796,-55.59151293684892,0.07663293596294611,0.4595283717409752,0.07804790778013838,0.11335930233680647,0.0,0.07638168334960938,0.07804546505212784,0.0006174898007884622,0.4683684794672586,0.11986681465038845,0.0,0.5381177875237099,0.2753495973162353,-0.07064509391784668,0.9500554938956715,0.006536390148790913,0.01819312219720449,4.941412178917359e-08,0.0015610634191904945,1.0,0.048834628190899,1.0,0.3362930077691454,0.0,1.0
38,2135886441,198.0346284208819,-408.5560886289957,1.1839814340997554,730,True,False,False,53.92569748808973,0.1468984115615996,-21.522205959690474,0.02189320654823184,0.43183038566504595,0.022526261267258003,0.13836820842808645,0.0,3.623962356869015e-06,0.02252521552145481,0.00021705389372073114,0.42191780821917807,0.15753424657534246,0.0,0.5680804643193132,0.27421702817082405,-0.07095801830291748,0.9616438356164384,0.003052538193008022,0.016346616571882192,2.6007432520069873e-08,0.0016218923754791163,1.0,0.03972602739726028,1.0,0.16027397260273973,0.0,1.0
39,2123588507,23.52215606141831,-847.918241343338,1.7028807948095162,1000,False,False,False,59.602631218499404,0.22385043499468169,-54.32249993634685,0.02193185934464454,0.3241939193576297,0.11654992569002287,0.10497337422116387,0.0642539948827162,5.664825584972277e-05,0.09365177154541016,0.06937745213508606,0.567,0.379,0.5466036573052406,0.573079019183293,0.562635139375925,0.09320731461048126,1.0,0.02733298194174322,0.023690277369019786,0.0017667889208344036,0.001702880794809513,0.0,0.0,0.0,0.39,1.0,0.0
40,1731118266,3.776321635092505,-781.9533928798139,1.5314594290298125,1000,False,False,False,32.65399322921957,0.1738108605396085,-56.251350698089695,0.07541925908161132,0.35929273371974924,0.18887622997386694,0.12636610941989537,0.027404043917334545,0.00016927719116210938,0.16823597252368927,0.08585387468338013,0.555,0.087,0.5537773109972477,0.5651739621644374,0.5794586671888828,0.10755462199449539,0.983,0.021120660656800634,0.03310505416441065,0.00031496561228040384,0.0015314594290298132,0.0,0.0,0.0,0.217,1.0,0.0
41,4716089,-115.57257201112807,-185.91136727763626,0.13871759053301644,49,False,False,True,-75.71456667354504,0.13254362091618616,-142.76414265257245,1.5807027067621993,1.6681792113408545,1.718534293101815,0.6681887057276608,0.6169651142799988,0.6888719797134399,1.0058159828186035,1.393446922302246,0.0,0.0,0.5973633974790573,0.44442595564285103,0.44442595564285103,0.19472679495811462,0.7959183673469388,0.11369452893063194,0.11218424505373095,0.0009076593949586542,0.002830971235367682,0.0,0.0,0.0,0.0,1.0,0.0
42,954698821,-74.85829993933439,-162.20885508676668,0.17066111029486458,101,False,False,True,-22.452615238192983,0.14743625939911204,-97.44600090202806,1.4161312914421527,1.4939955810946863,1.4161312914421527,0.3315596703034427,0.18159360274309758,0.7265617251396179,1.000802755355835,1.0019090175628662,0.0,0.0,0.6038718298077583,0.6130362774918575,0.6127764971554279,0.20774365961551666,1.0,0.0805878423537727,0.09590345085741757,0.000514224157277976,0.0016897139633154903,0.0,0.0,0.0,0.0,1.0,0.0
43,722439037,226.56901135806692,-422.9534715683843,1.2674849658529004,789,True,False,False,82.14123729239243,0.181037797658938,-10.376941759134798,0.0476674402121983,0.24517620348165095,0.047694617934196853,0.14594134565327335,0.0,0.008533286862075329,0.04768647998571396,0.0008810258004814386,0.761723700887199,0.42458808618504434,0.0,0.5544570949693188,0.19861521039158106,-0.0709482803940773,0.9581749049429658,0.004601679688588468,0.030538056308349885,3.901114878010481e-08,0.0016064448236411926,1.0,0.04182509505703422,1.0,0.4866920152091255,0.0,1.0
44,143133740,156.87554439101376,-415.63496356323753,1.114621015908503,760,True,False,False,37.04838703734801,0.14123289909541153,-35.56709917413697,0.05506747374882398,0.3741460030370557,0.07545456461730854,0.09358586856520822,0.0,0.051657866686582565,0.07544831931591034,0.0009707903955131769,0.4789473684210526,0.3960526315789474,0.0,0.5587220449809377,0.26456466645002363,-0.0707438513636589,0.9644736842105263,0.006357343279976499,0.010988286665577232,7.542155430924347e-08,0.0014666065998796087,1.0,0.03684210526315789,1.0,0.3447368421052632,0.0,1.0
45,851876933,220.7825672974809,-183.13445097271227,0.7835940365403857,606,True,False,False,58.55814175285758,0.11585030111942651,-1.362480269841834,0.1080050073278116,0.48975474530046303,0.1116508585947818,0.16034907364302955,0.0,0.10793466866016388,0.1116413101553917,0.0014601683942601085,0.24587458745874588,0.0,0.0,0.538358324895868,0.2178625249862671,-0.07048791646957397,0.9306930693069307,0.008647832816313464,0.015603863444179808,5.461560829284062e-08,0.0012930594662382618,1.0,0.07095709570957096,1.0,0.12211221122112212,0.0,0.0
46,1892204776,-67.54629828315228,-189.3322440851083,0.23661189160391197,174,False,False,True,-0.9331676339066028,0.16562150298655806,-85.39593947023306,1.2639859207779496,1.3999510316569876,1.2639859207779496,0.2758341444713627,0.14909319369099053,0.6350857019424438,1.0004453659057617,0.7725085616111755,0.0,0.0,0.5688670575618744,0.5695435347078347,0.5797850798070431,0.13773411512374878,1.0,0.05137003155721517,0.06945617842353889,0.0019150052787676175,0.0013598384574937477,0.0,0.0,0.0,0.0,1.0,0.0
47,1103841343,-108.94894258659333,-170.701477794023,0.12042507041485931,77,False,False,True,-55.52217550217249,0.10909584253471154,-111.14765283469204,1.6152754093520936,1.660726754699032,1.6802945766100579,0.2887792540490154,0.21830176194093565,0.7859509587287903,1.001467227935791,1.3492417335510254,0.0,0.0,0.5721878558397293,0.5465622756436661,0.5570246243476867,0.14437571167945862,1.0,0.07178636542835903,0.07844816568819121,0.0008631866853489323,0.0015639619534397312,0.0,0.0,0.0,0.0,1.0,0.0
48,1871136645,-104.26777782377322,-165.71895032004923,0.11858234499255206,108,False,False,True,-35.88322590168156,0.10086112396567884,-87.63827908272322,1.5599947637728786,1.694152892487159,1.7209048796797835,0.3790668004206516,0.2867140212209223,0.6165567636489868,1.0008947849273682,1.3999011516571045,0.0,0.0,0.5774673447012901,0.45431045599549114,0.5675742819160223,0.15493468940258026,0.8240740740740741,0.08009275966682967,0.0799629328754601,0.00030740785239000146,0.0010979846758569635,0.0,0.0,0.0,0.0,1.0,0.0
49,368689141,43.02913721306241,-652.8597785233903,1.3517778314729074,1000,False,False,False,20.974497747084904,0.1762556189639123,-69.15322539237609,0.16902481894609792,0.663029389853422,0.1694222348127358,0.17150471431375958,0.015321007039164627,0.10272760689258575,0.16338101029396057,0.0448390357196331,0.116,0.0,0.554136298596859,0.5562371489768848,0.5614405756816268,0.10827259719371796,0.977,0.03210201425711335,0.035971665346709515,0.0013710286186864214,0.0013517778314729072,0.0,0.0,0.0,0.246,1.0,0.0
50,711874407,216.27559470422565,-157.31889142925496,0.7279089722669608,482,True,False,False,34.810743656892946,0.13774921508450602,-36.04811703169303,0.03927590947370238,0.5749077074382343,0.03930309109698142,0.1508014297463111,0.0,0.0003044128534384072,0.03930044174194336,0.00045634270645678043,0.26348547717842324,0.14937759336099585,0.0,0.5347542875365227,0.16776207026094198,-0.07091223448514938,0.8838174273858921,0.004092400519511322,0.010491049529268642,3.380966227643778e-08,0.001510184589765479,1.0,0.08091286307053942,1.0,0.07261410788381743,0.0,1.0
51,1949523453,4.666459687077475,-723.8411548481573,1.417015229070468,1000,False,False,False,25.005785394047255,0.17835867355189994,-66.17346503940776,0.10090615784276216,0.5419934219247691,0.1411777903663703,0.13746732262678268,0.07538373424620123,0.00019216537475585938,0.0701015442609787,0.12254363298416138,0.359,0.0,0.5636255815625191,0.5729402363051195,0.5671076702326536,0.12725116312503815,0.999,0.034189737495991565,0.02915905870443612,0.0010365522305292793,0.001417015229070469,0.0,0.0,0.0,0.028,1.0,0.0
